,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.16436392  0.20181601  0.00991444  0.240543    0.03162761 -0.18808562
  0.10381347  0.27021189 -0.012358    0.08584569  0.08751956  0.06927996
  0.08844546 -0.08826373  0.00844209 -0.09174736  0.03010085  0.15443416
 -0.09920596 -0.01563953 -0.03029808  0.22943471  0.15411739 -0.08277212
  0.02593542  0.05153117  0.14018339 -0.07022713 -0.17297728 -0.08839159
  0.15338443 -0.1368935  -0.14908801 -0.50122159 -0.63583606 -0.43001358
  1.41433222  1.80846227 -0.78460738 -1.53334481 -0.44242444  0.64518493
  0.72703119 -0.30938134 -0.48551961  0.48670776  0.30197996 -0.22417554
 -0.37104637  0.02766582 -0.1356068  -1.10904615  1.29741262  0.        ]",0.3755931924887797,0.5980125555035696,"[-3.48507072e-04  5.40486987e-04 -1.81776575e-04  2.25774733e-04
  5.61690245e-06  1.07368179e-04]",-6.175210270905701,0.0020803684305016786,0.794486300207866,-0.03486022221585206,"[-0.11655023 -0.08923    -0.05830089 -0.02756855  0.02150541  0.0693383
  0.10076372  0.1457037   0.17502261  0.18391654  0.16924369  0.09144447
 -0.04286916 -0.22432382 -0.33676033 -0.27537738 -0.21757894 -0.1819677
 -0.11436248  0.26170944  0.87702009  1.30269559  1.33857791 -0.07383475
  0.00609297]",[-0.00023593 -0.00196601 -0.00022826  0.00013778  0.00038952 -0.00062382],"[ 4.74728704e-03 -6.71619764e-03 -5.01883629e-03  8.88506599e-03
 -2.23020398e-04 -8.66869323e-04 -3.52213258e-03 -9.73957280e-05
  1.25961755e-03  2.72147700e-03  8.05865801e-04  3.47892672e-04
 -4.62480175e-05  2.29924731e-03 -2.79365244e-03 -8.38019875e-04
 -3.55046304e-04 -6.15788865e-05 -1.23936369e-03  4.39142663e-03]",0.08671188080853742,"[ 4.74728704e-03 -6.71619764e-03 -5.01883629e-03  8.88506599e-03
 -2.23020398e-04 -8.66869323e-04 -3.52213258e-03 -9.73957280e-05
  1.25961755e-03  2.72147700e-03  8.05865801e-04  3.47892672e-04
 -4.62480175e-05  2.29924731e-03 -2.79365244e-03 -8.38019875e-04
 -3.55046304e-04 -6.15788865e-05 -1.23936369e-03  4.39142663e-03]"
AAL,"[ 0.08729269 -0.10931774 -0.00429622  0.45183131 -0.24194645 -0.0746391
 -0.05120062 -0.09684446  0.16290455 -0.30616573  0.0390709  -0.06504962
 -0.31654395  0.18151147  0.10079388 -0.05432031  0.10679507 -0.08308203
  0.16509985 -0.282595   -0.02155306  0.27164578 -0.15031285 -0.09339393
 -0.12674144  0.09341249  0.08011349 -0.07270736 -0.00463078  0.15613476
 -0.20615251 -0.20321685 -0.11380745  1.16614047  1.38384883  0.87202681
 -2.57398044 -1.71348001  0.32643212 -0.23887329  0.7468081   0.7540267
  0.89802563  0.42652929 -1.28112192  0.10598987  0.26616473 -0.75766498
 -1.32542406 -0.41697423  1.2456067  -2.1950069   0.78019103  0.        ]",-0.9445664572081747,1.9155558446771237,"[-9.15863221e-04  2.10875880e-04 -3.53470256e-04  1.92567802e-04
 -7.04177413e-05  1.13349414e-04]",-6.241969683055413,0.0019460187053589233,0.799447616891708,-0.03766188470562348,"[-0.11712748 -0.08363533 -0.06575767 -0.02481487  0.01612026  0.05648839
  0.1071459   0.1315978   0.17310295  0.17795662  0.1485806   0.10719682
 -0.03787002 -0.22341709 -0.32730051 -0.29354907 -0.18820208 -0.20973209
 -0.11185473  0.26552937  0.8328406   1.29677     1.31131533 -0.07154208
  0.0037147 ]","[-2.89890648e-04 -1.38470367e-03  5.44130623e-04 -8.85189288e-04
  5.44859117e-05 -4.83998924e-04]","[ 1.01666688e-02 -1.06961777e-03 -8.84227222e-04 -1.04800964e-03
 -8.60761069e-03  2.67470860e-03 -5.82379927e-05  3.08993253e-03
  1.67471259e-03  3.06292609e-03  2.42013527e-03 -1.43586595e-03
 -1.62102903e-03  2.07251816e-03 -3.12235568e-03 -4.09957433e-03
 -1.82854751e-03  3.35907569e-03 -4.37484920e-03  2.82133848e-03]",0.08547941397260206,"[ 1.01666688e-02 -1.06961777e-03 -8.84227222e-04 -1.04800964e-03
 -8.60761069e-03  2.67470860e-03 -5.82379927e-05  3.08993253e-03
  1.67471259e-03  3.06292609e-03  2.42013527e-03 -1.43586595e-03
 -1.62102903e-03  2.07251816e-03 -3.12235568e-03 -4.09957433e-03
 -1.82854751e-03  3.35907569e-03 -4.37484920e-03  2.82133848e-03]"
AAP,"[-0.05202842 -0.13255928 -0.08193272 -0.09559885 -0.01512375  0.10036732
  0.02484361  0.09755873 -0.04070734 -0.05615168  0.02564402 -0.135542
 -0.11179371  0.0067624  -0.00159069  0.07959025  0.04630092 -0.08381774
  0.16651687 -0.10467882 -0.06905226  0.11215029 -0.10098447 -0.03141945
 -0.18263393 -0.06805013 -0.01370256  0.00679641 -0.08174268  0.1655777
  0.02255137  0.03683703 -0.03369959  0.11883726  0.30292693  0.74598384
 -0.42353187 -1.08633273 -0.55075469  0.0601516   1.28935646  0.92501701
 -0.48161919 -0.42434573 -0.2363283   0.02018405 -0.04149326 -0.15788922
  0.12555608 -0.0573314   0.0864509   0.51460666  0.58043335  0.        ]",-0.053037860763796234,1.0326458133920586,"[-4.85839548e-04 -1.48110340e-05 -2.78198980e-04 -1.16291740e-04
 -6.46483554e-05 -2.53527921e-04]",-5.708366414415109,0.003318088501526622,0.7967009528756775,-0.03790506450706934,"[-0.11882342 -0.09675651 -0.0596453  -0.02001857  0.01900275  0.06235673
  0.10119773  0.14016576  0.17276385  0.17495807  0.15929126  0.09672521
 -0.04291566 -0.21447055 -0.33295869 -0.29220603 -0.18579862 -0.19031924
 -0.12113766  0.24772695  0.82626233  1.30632219  1.29476713 -0.0878327
 -0.00433997]",[-0.00014654 -0.0016741   0.0005761  -0.00037887  0.00076345 -0.00041579],"[ 6.78421529e-03 -4.08470797e-03 -1.55621972e-03  4.30919272e-03
 -7.59298850e-03  1.21033805e-04  8.53853227e-04  4.46494928e-03
  2.27205864e-03 -4.05785149e-04  3.30201357e-04  9.48591376e-04
 -1.92854872e-03  1.20653425e-03 -1.65943448e-03  3.56668630e-05
 -3.49490430e-04  7.22568942e-04  3.37087016e-03  2.36927265e-03]",0.08561444486558355,"[ 6.78421529e-03 -4.08470797e-03 -1.55621972e-03  4.30919272e-03
 -7.59298850e-03  1.21033805e-04  8.53853227e-04  4.46494928e-03
  2.27205864e-03 -4.05785149e-04  3.30201357e-04  9.48591376e-04
 -1.92854872e-03  1.20653425e-03 -1.65943448e-03  3.56668630e-05
 -3.49490430e-04  7.22568942e-04  3.37087016e-03  2.36927265e-03]"
AAPL,"[-4.97041268e-02 -1.26779510e-01  2.52716720e-02  1.52594859e-01
 -1.86601711e-01  6.79498837e-02  1.00044295e-01  4.27718031e-02
  2.90833540e-02 -1.93119675e-01  5.56678080e-02 -8.39681547e-02
 -1.98718842e-01  9.38437640e-02  9.66066506e-02  4.03829656e-02
  2.15549050e-01 -6.36569150e-02  1.64168525e-01 -7.89860509e-02
 -6.64078490e-02  1.96359225e-01 -2.08596333e-01 -1.65970443e-01
 -2.00096226e-01  2.92546799e-02  6.75307873e-02  5.39704598e-02
 -1.37678426e-01  2.20432146e-01 -8.19523930e-02  2.07806827e-02
 -9.43607344e-02  6.22523121e-01  6.73484718e-01  7.19662981e-01
 -1.28193938e+00 -1.29727804e+00 -1.23763165e-03  4.36586887e-04
  1.16593155e+00  1.32586477e+00  5.34321574e-03 -6.42277438e-01
 -1.26070667e+00 -4.31935721e-01  9.34944286e-01  4.07335802e-01
 -2.73779898e-01 -5.29842115e-02 -1.86784727e-02 -1.02104858e+00
  3.22887992e-01  0.00000000e+00]",-0.4326401466372358,1.4020539025693382,"[-7.78404324e-04 -7.02082416e-05 -2.44159263e-04  7.71246530e-05
 -1.34106972e-05  6.82633349e-05]",-6.060870475089723,0.0023323697338697006,0.7967467755438576,-0.03785151904245793,"[-0.11638404 -0.09085968 -0.06410612 -0.02110438  0.02106427  0.06072443
  0.10327367  0.13528379  0.17353373  0.17736968  0.15495002  0.10208472
 -0.03799697 -0.21771697 -0.31923217 -0.29183426 -0.18710593 -0.18696469
 -0.11986389  0.25778184  0.81188749  1.27464377  1.28735714 -0.07968389
  0.00167602]","[ 3.15981794e-05 -1.74170214e-03  7.07060275e-04 -5.30520746e-04
  7.02978955e-04 -5.20473178e-04]","[ 8.43713773e-03 -3.03585029e-03 -1.43937422e-03  2.13461733e-03
 -7.82616816e-03  1.66631579e-03  6.31986320e-04  4.23314058e-03
  3.36260385e-03  8.01088952e-04 -3.31069878e-04 -1.81545233e-03
 -3.19211022e-03  3.89742053e-03 -4.70787396e-05 -1.14084341e-03
 -7.53115443e-04  1.18345253e-04 -1.08319793e-03  1.72717110e-03]",0.08550198039164852,"[ 8.43713773e-03 -3.03585029e-03 -1.43937422e-03  2.13461733e-03
 -7.82616816e-03  1.66631579e-03  6.31986320e-04  4.23314058e-03
  3.36260385e-03  8.01088952e-04 -3.31069878e-04 -1.81545233e-03
 -3.19211022e-03  3.89742053e-03 -4.70787396e-05 -1.14084341e-03
 -7.53115443e-04  1.18345253e-04 -1.08319793e-03  1.72717110e-03]"
ABBV,"[-0.01815884  0.09235994  0.12740908 -0.10706799  0.02381896  0.01424771
  0.09195344  0.02389965 -0.10751239  0.1562397  -0.01185946  0.13148626
  0.22133317 -0.08443545 -0.0164774   0.00930764  0.0965035   0.09581063
 -0.17033485  0.15452694 -0.00223505 -0.19321997 -0.00747667  0.01912325
  0.10818841 -0.01876593 -0.02521256  0.16064635  0.02278706 -0.0623223
  0.04159638  0.11858589  0.14665091 -0.52647187 -0.64498276 -0.68570451
  1.22180803  1.13731361  0.22115521  0.22077863 -0.78398144 -0.57652491
 -0.3538097  -0.55150703  0.52387333 -0.1234657   0.80192576  1.14884002
  0.04360757 -0.21119067 -0.78705069  0.50127349 -1.46491011  0.        ]",0.19828519618132567,0.7754644700797431,"[ 2.47105727e-05  2.62634750e-04 -6.47272304e-05 -3.93079223e-05
  2.41286448e-05 -6.74371541e-05]",-5.617260014478651,0.0036345861915937044,0.7973686792385397,-0.03583347637214013,"[-0.11399939 -0.09727682 -0.05852651 -0.02202269  0.02093664  0.05999098
  0.0984855   0.14772793  0.17103211  0.18639822  0.17517222  0.09083977
 -0.04350915 -0.21753491 -0.3296197  -0.28022864 -0.22092593 -0.16257081
 -0.11044338  0.19833945  0.83827211  1.31897501  1.3587492  -0.08302865
 -0.00498258]","[ 2.91646432e-04 -1.51876097e-03 -2.86287449e-05 -2.51128793e-04
  1.05228471e-03  9.06769454e-05]","[ 4.75268547e-03 -6.82946025e-03 -5.75487630e-03  8.29035998e-03
 -1.92736521e-03  1.93823443e-03  1.10011546e-03 -8.36833601e-04
 -2.34812735e-03 -4.46073473e-04  2.06937680e-04  3.31425706e-03
 -1.65247994e-03  3.19191653e-03  1.40713140e-03 -2.78949685e-06
 -8.79191828e-04 -1.65451379e-03  3.15007059e-03 -3.12677983e-03]",0.08666223782248757,"[ 4.75268547e-03 -6.82946025e-03 -5.75487630e-03  8.29035998e-03
 -1.92736521e-03  1.93823443e-03  1.10011546e-03 -8.36833601e-04
 -2.34812735e-03 -4.46073473e-04  2.06937680e-04  3.31425706e-03
 -1.65247994e-03  3.19191653e-03  1.40713140e-03 -2.78949685e-06
 -8.79191828e-04 -1.65451379e-03  3.15007059e-03 -3.12677983e-03]"
ABT,"[-0.06350223 -0.23404396 -0.02912888 -0.09856424 -0.15546501  0.09125059
  0.11868572  0.01951354 -0.01379097 -0.11796997  0.0566856  -0.12247766
 -0.17801148  0.02485042  0.04491367  0.11348428  0.2142008  -0.09244578
  0.20158687 -0.02736936 -0.15016299  0.13571054 -0.22972074 -0.11182091
 -0.20860339 -0.01686384  0.01721442  0.05058353 -0.08820826  0.32104518
  0.01210962  0.01435046  0.10498128  0.4523508   0.57263404  0.65916713
 -1.06779129 -1.50207481  0.10686789  0.83542544  1.1965244   0.69004202
 -0.860961   -0.77012839 -0.22996915 -0.06871365  0.63128676  0.65059594
 -0.17314219 -0.58513045 -0.39068765  0.09713123  0.88319173  0.        ]",-0.3407374017310429,1.3089093875127908,[-0.0006608   0.00022986 -0.00036235  0.00017439 -0.0001182  -0.00012474],-5.692427396243151,0.0033713993067556627,0.7964747511319962,-0.038838959028523266,"[-0.11765243 -0.09672699 -0.063269   -0.02061963  0.02175643  0.05943942
  0.10214935  0.13768892  0.17361499  0.17536395  0.15616982  0.09797771
 -0.0405751  -0.21287811 -0.31925085 -0.29341129 -0.18173738 -0.18112121
 -0.13162951  0.25196808  0.80183588  1.28384856  1.28681207 -0.08544187
 -0.00333   ]","[-2.38598179e-05 -1.61982685e-03  9.96188188e-04 -3.64293843e-04
  6.97973546e-04 -4.14994790e-05]","[ 0.00789412 -0.00332266 -0.00166877  0.00264769 -0.00844926  0.00200659
  0.00288386  0.00433506  0.00164313 -0.00159123 -0.00066064  0.0010125
 -0.0022609   0.00280646  0.00086718 -0.00093932 -0.00201053 -0.000655
  0.00197829  0.00316784]",0.08522699172523236,"[ 0.00789412 -0.00332266 -0.00166877  0.00264769 -0.00844926  0.00200659
  0.00288386  0.00433506  0.00164313 -0.00159123 -0.00066064  0.0010125
 -0.0022609   0.00280646  0.00086718 -0.00093932 -0.00201053 -0.000655
  0.00197829  0.00316784]"
ACN,"[-7.99939125e-02  1.79305656e-01  8.40521064e-02  2.89049217e-01
  9.63734417e-04 -1.34377947e-01  8.43418238e-02  1.76796020e-01
 -7.21938565e-03  4.39908163e-02  5.60494269e-02  1.10098365e-01
  8.79895919e-02 -1.87222846e-02  1.82567880e-02 -9.54738486e-02
  4.68556114e-02  1.37602892e-01 -1.26225766e-01 -4.91119430e-02
  1.90047416e-02  1.27507602e-01  9.38244627e-02 -6.09291119e-02
  4.74805660e-02  6.15085962e-02  9.88678384e-02  6.72489114e-03
 -1.06229177e-01 -8.77205254e-02  9.30314096e-03 -8.37524055e-02
 -1.19752489e-01 -2.45687594e-01 -3.41539669e-01 -3.71338195e-01
  8.25491366e-01  1.40235944e+00 -3.89065850e-01 -1.35447926e+00
 -5.36427596e-01  5.76239535e-01  9.63490599e-01 -2.42422668e-01
 -7.74221011e-01  1.86986353e-01  7.01511588e-01 -1.73437287e-02
 -6.58141549e-01 -9.41900013e-03  2.02726930e-01 -1.04293042e+00
  9.83752622e-02  0.00000000e+00]",-0.02369298811208584,0.9963711294581853,"[-1.96323855e-03  5.05971257e-04 -7.59663744e-04  3.71890111e-04
 -2.65346335e-05 -2.61893802e-05]",-5.3081849463085575,0.004950904725329769,0.7961496236645192,-0.03504873727427524,"[-0.11491945 -0.08798657 -0.0591597  -0.02602319  0.02068029  0.06601443
  0.10104881  0.14413677  0.17371399  0.18579016  0.16891629  0.09524061
 -0.04226437 -0.22458147 -0.33452084 -0.27698612 -0.21962178 -0.18546324
 -0.1070081   0.24454974  0.86763312  1.3070446   1.3439902  -0.07310564
  0.00436831]","[-4.35070584e-05 -1.79651229e-03 -1.85362442e-04 -2.41224491e-04
  5.09246501e-04 -5.36484781e-04]","[ 0.00558717 -0.0059246  -0.00477784  0.00740019 -0.00114     0.00026611
 -0.00307836 -0.00031259  0.00097732  0.00326915  0.00094798 -0.00032159
 -0.00085694  0.00335335 -0.00211382 -0.00174018 -0.00057576  0.00069369
 -0.00105847  0.00118852]",0.08672221683192614,"[ 0.00558717 -0.0059246  -0.00477784  0.00740019 -0.00114     0.00026611
 -0.00307836 -0.00031259  0.00097732  0.00326915  0.00094798 -0.00032159
 -0.00085694  0.00335335 -0.00211382 -0.00174018 -0.00057576  0.00069369
 -0.00105847  0.00118852]"
ADBE,"[-9.56652497e-02  1.32678519e-01  1.37130180e-01  2.23537890e-01
 -1.54325167e-02 -9.66705203e-02  1.49474282e-01  1.35388249e-01
  2.20770435e-02  2.16562038e-02  6.41003798e-02  1.28163482e-01
  7.66891917e-02  1.02331720e-02  2.71490858e-02 -7.35673439e-02
  9.16187604e-02  1.46568197e-01 -1.39934674e-01  5.47880134e-02
  3.98694616e-04  1.00586103e-01  6.19149854e-02 -9.54576753e-02
  6.05687559e-02  1.16976302e-01  9.48702527e-02  3.97034349e-02
 -1.23599323e-01 -2.70273350e-03 -9.73155977e-03 -5.73259891e-02
 -4.49450203e-02 -1.40361355e-01 -3.47951488e-01 -5.32017781e-01
  7.09343125e-01  1.37995050e+00  2.54467789e-02 -9.85412456e-01
 -7.62585718e-01  4.75248342e-01  8.86991052e-01 -3.61616952e-01
 -9.27823098e-01 -1.71771097e-01  1.10843073e+00  6.21174773e-01
 -5.45272433e-01 -2.15487947e-01 -1.66535033e-01 -7.49126094e-01
  1.56250125e-01  0.00000000e+00]",-0.023692993748870173,0.9942058357152586,[-0.00163853 -0.00012671 -0.00032569  0.00016319  0.00010291  0.00029346],-5.432806451232574,0.004370812102915414,0.7958406690709232,-0.03548004456955302,"[-0.11372006 -0.08951248 -0.05953806 -0.02509345  0.02264021  0.06434595
  0.10222507  0.14301936  0.17375365  0.18650041  0.16844573  0.09691103
 -0.04193941 -0.223543   -0.33037491 -0.27624131 -0.22059586 -0.17323446
 -0.10934778  0.24202383  0.85884645  1.29749134  1.34528618 -0.06835003
  0.00364381]","[ 5.19918023e-05 -1.83793642e-03  2.74337236e-05 -2.76341040e-04
  5.71952572e-04 -3.39601877e-04]","[ 0.00592287 -0.00595014 -0.00516595  0.00706633 -0.00113042  0.00141993
 -0.00213395 -0.00084673  0.00067075  0.00295073  0.00062259 -0.00069654
 -0.00180998  0.00437444 -0.00031104 -0.00145611 -0.00127614 -0.00036733
 -0.00032573  0.00138418]",0.08660358509785075,"[ 0.00592287 -0.00595014 -0.00516595  0.00706633 -0.00113042  0.00141993
 -0.00213395 -0.00084673  0.00067075  0.00295073  0.00062259 -0.00069654
 -0.00180998  0.00437444 -0.00031104 -0.00145611 -0.00127614 -0.00036733
 -0.00032573  0.00138418]"
ADI,"[-0.11442541 -0.14652511  0.00265609 -0.06453049 -0.01812936  0.13425593
  0.13431464  0.15947199  0.01409793 -0.10508829  0.06574634 -0.11821728
 -0.13790476  0.05826926  0.00605766  0.0850223   0.11189676 -0.03447987
  0.13413702 -0.0461652  -0.11052222  0.1873714  -0.11428243 -0.08552459
 -0.18928128  0.03281509  0.00584131  0.05201156 -0.17489809  0.31138754
  0.00797142  0.01782649  0.013302    0.21126841  0.28900218  0.7110336
 -0.40607546 -0.88547364 -0.46282292 -0.14924258  1.17323511  1.29810842
 -0.15953145 -0.58787272 -0.84523177 -0.38814213  0.64903142  0.60483317
 -0.07265855 -0.58083088 -0.20614979  0.68204538  1.01208021  0.        ]",-0.03556972848649406,1.0145871122270766,"[-1.36731937e-03  7.11357206e-04 -5.90967705e-04  6.27298226e-04
 -6.49633107e-06  1.39801213e-04]",-5.603252501344526,0.003685855948000374,0.7954708194741611,-0.03804662042365426,"[-0.11686915 -0.09606062 -0.05963378 -0.01916585  0.02232613  0.06432971
  0.10309225  0.13807797  0.17391853  0.17596331  0.15831581  0.09997324
 -0.04295718 -0.21485458 -0.32748075 -0.28839644 -0.1896914  -0.18321829
 -0.12610143  0.26075689  0.8225682   1.29375251  1.28955452 -0.07824358
 -0.00324934]","[ 1.02680677e-05 -1.89188789e-03  9.01938466e-04 -3.49171245e-04
  7.14828686e-04 -2.82639507e-04]","[ 0.00704232 -0.0040993  -0.00156937  0.00433292 -0.00703432  0.00036568
  0.0002701   0.00415118  0.00333811  0.00043186 -0.00016291 -0.00077645
 -0.00302362  0.00317275  0.00030758 -0.0004392  -0.00208893 -0.00023776
  0.00379915  0.00367595]",0.08555240142496622,"[ 0.00704232 -0.0040993  -0.00156937  0.00433292 -0.00703432  0.00036568
  0.0002701   0.00415118  0.00333811  0.00043186 -0.00016291 -0.00077645
 -0.00302362  0.00317275  0.00030758 -0.0004392  -0.00208893 -0.00023776
  0.00379915  0.00367595]"
ADM,"[-0.18422602  0.05565761  0.00234318 -0.15795663  0.16440447 -0.02388684
  0.16792579  0.28988016 -0.13052872  0.20861926  0.06821772  0.03868641
  0.17290193 -0.12297893 -0.07876584  0.02741827 -0.01680853  0.11585221
 -0.07170085  0.05233913 -0.04717386  0.04620802  0.12335421 -0.01799402
 -0.02257061 -0.03671849  0.02915061  0.0146015  -0.14921239  0.02153427
  0.14326501  0.02537584  0.01575273 -0.81359249 -0.86948005 -0.42873605
  1.93385821  1.53245011 -0.74860527 -0.88100169 -0.154866    0.66570411
 -0.05851322 -0.86397632 -0.00933031  0.32840843  0.4823471   0.25557012
  0.11217696 -0.03592988 -0.36267159  1.42655808  0.7214073   0.        ]",0.47563343350906123,0.4994267991328946,"[-9.76758864e-06  2.13641636e-04  1.68839737e-06  1.27160997e-04
  5.45009482e-05  1.15548806e-05]",-6.1619219725014664,0.00210819747783898,0.7940947263288407,-0.03620593414846032,"[-0.11676401 -0.09857258 -0.05477049 -0.02311912  0.02360826  0.06905676
  0.09757909  0.1495114   0.17424232  0.18251225  0.17380011  0.08896095
 -0.04728769 -0.21656159 -0.33976456 -0.27698023 -0.2118665  -0.17393065
 -0.11801149  0.23877064  0.86091504  1.31265175  1.32573457 -0.08352068
 -0.00224979]","[-8.56327821e-05 -1.95392636e-03  1.07190913e-04  9.21526370e-06
  8.42244612e-04 -2.81741224e-04]","[ 0.00372697 -0.00740007 -0.0051026   0.01016208 -0.00116014 -0.00074412
 -0.00173784  0.00066765  0.00135863  0.00061024 -0.00062106  0.00148957
 -0.00060853  0.00264521 -0.00132459  0.00042572 -0.00032402 -0.00056616
  0.00592321  0.00294965]",0.08650381827108536,"[ 0.00372697 -0.00740007 -0.0051026   0.01016208 -0.00116014 -0.00074412
 -0.00173784  0.00066765  0.00135863  0.00061024 -0.00062106  0.00148957
 -0.00060853  0.00264521 -0.00132459  0.00042572 -0.00032402 -0.00056616
  0.00592321  0.00294965]"
