,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-1.46024157e-01  4.25782612e-01 -9.02947226e-02 -1.46884741e-01
 -3.30968099e-01  2.76146186e-02  3.85876668e-01  4.82896789e-01
  5.40168474e-01 -1.80035943e-01 -1.49092043e-01 -2.31099139e-01
  1.01195887e-01 -2.26989490e-01 -4.61960232e-02  3.41480883e-02
 -1.44209125e-01  4.60620308e-01 -1.10921250e-04  1.36333290e-02
  1.52721874e-01 -1.72664105e-01 -1.75021156e-03  1.41745612e-01
  3.30980255e-01  5.87522763e-01 -2.49963117e-01 -1.09836702e-01
  4.53582018e-02  2.95024592e-01  6.33251079e-02 -4.24342165e-01
  4.29472860e-01  1.17774798e+00 -1.28246313e+00  8.56534885e-01
  2.95800388e+00 -3.48288090e+00 -1.79751486e+00  2.57001505e+00
 -1.25631277e+00 -5.97425308e-01  1.50813156e+00 -8.60306276e-02
 -4.98947824e-01 -2.63503006e-01  4.31009475e-01 -3.94089432e-01
 -8.64423136e-01  1.21287563e+00 -9.63741258e-01  7.34443959e-01
  2.56273839e+00  0.00000000e+00]",-0.6224270621627622,1.5743200237282542,"[-6.61753967e-04  1.03536343e-03 -4.45421390e-04  2.30143883e-04
  1.19876952e-06  6.62649068e-04]",-4.828924518306872,0.007995115243873417,0.7483362498762671,-0.029084897546482864,"[-0.12102043 -0.09883547 -0.07252642 -0.02527419  0.02644283  0.07121977
  0.11566487  0.13232159  0.17039401  0.18224141  0.1949897   0.13415714
  0.02627363 -0.14433274 -0.32541842 -0.30785905 -0.24803668 -0.2075908
 -0.18053953 -0.06133709  0.64064285  1.30750415  1.91155671  1.00268447
 -0.0180476 ]","[ 6.96737212e-04  3.40210134e-04  5.30391300e-04 -8.85797301e-05
 -1.13848160e-03  1.46001704e-03]","[ 1.57689562e-02 -6.07181831e-03 -1.70874098e-03  1.48026244e-02
 -1.24198307e-02 -4.26136753e-03  9.01582648e-03 -4.42080552e-03
  6.93249968e-05  3.84319874e-03  7.19456825e-04 -2.02466493e-03
 -2.34493931e-03  3.16387840e-03 -1.11532464e-03 -3.02662173e-03
  3.78956923e-03 -1.15113351e-03  3.49942224e-03  7.47948429e-03]",0.08403824678686533,"[ 1.57689562e-02 -6.07181831e-03 -1.70874098e-03  1.48026244e-02
 -1.24198307e-02 -4.26136753e-03  9.01582648e-03 -4.42080552e-03
  6.93249968e-05  3.84319874e-03  7.19456825e-04 -2.02466493e-03
 -2.34493931e-03  3.16387840e-03 -1.11532464e-03 -3.02662173e-03
  3.78956923e-03 -1.15113351e-03  3.49942224e-03  7.47948429e-03]"
AAL,"[ 0.00609412 -0.01332449  0.05267536 -0.13862866 -0.00698292  0.10896834
  0.11692271  0.04398043 -0.11516607 -0.15794299 -0.03347286 -0.04671614
  0.02576905 -0.00986361  0.09945117 -0.09158877 -0.09897712  0.01760779
 -0.07995594  0.03243942 -0.03486003  0.06794936  0.01091234 -0.15815748
  0.15759758  0.06866097 -0.24982417 -0.12147718  0.18559297  0.29566218
  0.05188043 -0.00306807 -0.06807618 -0.39593082  0.1441045   0.682309
 -0.92633743 -0.24135691  1.1300096  -0.77634212 -0.83847579  0.15168032
 -0.19849727  0.54729568 -0.42065266  0.15480447  1.37987019 -1.40353661
 -0.66730734  0.88473713 -1.8191729   2.37015499  2.18215932  0.        ]",0.0027699465938673218,0.9550620966769345,"[-5.43649356e-04  3.87144687e-03 -5.58298016e-04 -8.63967060e-05
  2.40263945e-04  1.63702376e-03]",-4.039391387938138,0.01760818570938304,0.7515688281008023,-0.03321744183777861,"[-0.11758268 -0.09912523 -0.06409585 -0.02292614  0.01779303  0.05831224
  0.09265843  0.1319418   0.17203948  0.1910545   0.19192425  0.14542725
  0.03862376 -0.15120341 -0.32209822 -0.34448026 -0.26008934 -0.20883509
 -0.19327306 -0.01882678  0.624051    1.23869375  1.85013526  0.91957489
 -0.01493335]","[ 5.30495220e-04  6.30584194e-04  2.72928788e-04 -7.27373971e-06
 -1.59768864e-05 -5.42923951e-06]","[ 0.01160075 -0.0013931  -0.00211572  0.00427926 -0.0028333   0.00514738
 -0.00084504 -0.00319801  0.00141111 -0.00102474  0.00202266 -0.00109159
 -0.00040924  0.00584296 -0.00432192 -0.00212799  0.00406997 -0.00247152
  0.00844404  0.00662244]",0.08362808756383572,"[ 0.01160075 -0.0013931  -0.00211572  0.00427926 -0.0028333   0.00514738
 -0.00084504 -0.00319801  0.00141111 -0.00102474  0.00202266 -0.00109159
 -0.00040924  0.00584296 -0.00432192 -0.00212799  0.00406997 -0.00247152
  0.00844404  0.00662244]"
AAP,"[ 1.10972407e-01 -4.42303517e-01  1.63508937e-03  1.24785074e-01
  2.73782387e-01  1.15537811e-01 -2.69163903e-01 -3.55788228e-01
 -4.61086075e-01 -3.86515235e-02  3.02427401e-01 -4.44778576e-03
  1.71415716e-01  1.25086325e-01 -2.81785416e-02 -9.82284126e-02
 -6.60415381e-02 -3.49325733e-01 -5.31737479e-02 -7.30139396e-02
 -1.33191787e-01  2.42419196e-01  9.58177239e-02  2.06245059e-02
 -8.23066894e-02 -3.87471073e-01  6.26812441e-02  1.71995875e-01
  1.91793351e-01 -2.12308463e-01 -1.01543176e-02  2.32114464e-01
 -2.13654310e-01 -1.30858465e+00  1.27169230e+00  1.81225563e-01
 -3.12519668e+00  1.86329976e+00  2.31254986e+00 -1.26952235e+00
 -7.03491432e-01  9.16075248e-01  1.38060928e+00 -1.47864353e+00
 -1.44059777e+00  2.11200300e+00 -4.06821738e-03 -6.83788774e-01
  1.18596589e+00 -6.92245070e-01 -6.01210943e-02  2.20050023e-01
 -9.59549424e-01  0.00000000e+00]",0.616488065451043,0.3288968546655182,"[ 3.68939331e-03  5.07945950e-03 -1.99843096e-04  2.25276265e-05
 -1.03170191e-03  4.85535050e-04]",-4.137183392620163,0.015967763145105143,0.7537975365015315,-0.037253219021558974,"[-0.11845378 -0.09340262 -0.0565963  -0.02228835  0.00580396  0.04614096
  0.07968421  0.13535536  0.18268763  0.19331002  0.19865842  0.15330215
  0.03423868 -0.14873737 -0.31832152 -0.37560714 -0.26126917 -0.22270115
 -0.19551282  0.01350259  0.63107633  1.27599288  1.77939275  0.84561535
  0.00700655]","[ 1.21484440e-03  4.84012398e-04 -1.21895877e-03  3.97968039e-05
  7.46751569e-04 -4.84559074e-04]","[ 0.0091416   0.00224955 -0.00368738 -0.00167829  0.00334118  0.00940347
 -0.00250464 -0.0026186   0.00306825  0.00328135 -0.0036492  -0.00376306
  0.00525626  0.00249006 -0.00219195  0.00322218  0.00035352  0.00176555
  0.00282849 -0.00278647]",0.08326456641489194,"[ 0.0091416   0.00224955 -0.00368738 -0.00167829  0.00334118  0.00940347
 -0.00250464 -0.0026186   0.00306825  0.00328135 -0.0036492  -0.00376306
  0.00525626  0.00249006 -0.00219195  0.00322218  0.00035352  0.00176555
  0.00282849 -0.00278647]"
AAPL,"[-2.22627466e-01  1.56310732e-01 -7.59037251e-04  3.22141841e-02
 -9.35628707e-02  9.72398678e-02  1.53151129e-01  9.96186535e-02
  3.24410282e-01 -3.68104446e-02 -1.61363629e-01 -4.22074504e-03
 -2.36064574e-01 -5.88638142e-02  1.20151072e-01 -4.96971189e-02
  1.40563107e-01  7.04276665e-02  2.67208183e-02  1.42777954e-01
 -2.05532906e-02 -1.44669820e-01  5.73872494e-02 -6.58919319e-02
  7.34206795e-02  1.16580166e-01 -4.44783542e-02 -1.15038168e-01
 -1.05927743e-01  1.84338996e-01  6.95224876e-02 -2.57660868e-01
  1.68217503e-01  3.63482773e-01 -4.68189309e-01 -3.24765874e-01
  1.10631371e+00 -6.38534408e-01 -1.32167001e+00  9.04180030e-01
  6.82497068e-01 -1.34409757e+00 -4.97234897e-01  1.33376077e+00
 -2.24320309e-01 -7.63962036e-01  9.59537938e-01 -7.91442246e-02
 -7.28381948e-01 -1.03559954e-01 -2.36024578e-01  1.37050614e+00
  2.01426806e-01  0.00000000e+00]",-0.09406285291964012,1.0478192035944809,[-0.00021129 -0.00149899  0.0004974   0.00059749  0.00025166  0.00065874],-4.708513673581877,0.009018171572701643,0.7467083968810023,-0.03161533062259174,"[-1.18935963e-01 -9.49388161e-02 -6.62898878e-02 -2.30869555e-02
  1.92454048e-02  5.94873006e-02  1.07407801e-01  1.36921481e-01
  1.67853234e-01  1.92613278e-01  1.78900345e-01  1.43624222e-01
  3.79186779e-02 -1.48531713e-01 -3.03563256e-01 -3.42217149e-01
 -2.48073122e-01 -1.94549806e-01 -1.91750841e-01 -5.21548587e-02
  6.47962040e-01  1.25330492e+00  1.83896780e+00  9.28560283e-01
 -2.86382545e-04]","[ 5.72925685e-04 -8.79633661e-05  1.24751536e-04  1.02652296e-04
 -5.97923213e-04  6.23432020e-04]","[ 0.01362323 -0.00323834 -0.00519845  0.00959975 -0.00432471 -0.00239057
  0.00414425  0.00122491 -0.00251491 -0.00190697  0.00436406 -0.00138368
 -0.00312252  0.00424336 -0.00038208 -0.00263337  0.00087198  0.00143786
  0.00564961  0.00069834]",0.08469224587894536,"[ 0.01362323 -0.00323834 -0.00519845  0.00959975 -0.00432471 -0.00239057
  0.00414425  0.00122491 -0.00251491 -0.00190697  0.00436406 -0.00138368
 -0.00312252  0.00424336 -0.00038208 -0.00263337  0.00087198  0.00143786
  0.00564961  0.00069834]"
ABBV,"[-1.32604172e-01  3.85357805e-01 -1.26025738e-01 -1.62480379e-01
 -4.02535934e-01 -1.70677446e-02  3.93854038e-01  2.95336846e-01
  3.72964652e-01 -2.53477530e-01 -4.56421869e-02 -2.09924811e-01
  1.47862250e-03 -2.76810340e-01 -1.51779352e-01  9.36550216e-02
 -3.94138340e-01  3.17979414e-01 -1.23985818e-01  5.59014908e-03
  1.47490771e-01 -1.37487859e-01 -1.69654832e-01  1.81768149e-01
  2.82178226e-01  6.87648209e-01 -1.54916298e-01 -1.95922988e-01
  2.56394722e-01  3.78008746e-01  1.51224851e-02 -3.74320811e-01
  3.49514475e-01  1.05784185e+00 -1.45949714e+00  1.49029799e+00
  2.81021486e+00 -3.78474692e+00 -6.06853435e-01  1.91807862e+00
 -2.19969683e+00  6.36964483e-01  1.63398514e+00 -2.93474641e-01
  1.55363367e-01 -7.03913150e-01  2.50309391e-01 -2.25808666e-02
 -1.00529516e+00  3.93436076e-01 -5.52803855e-01  2.05358646e+00
  1.10011786e+00  0.00000000e+00]",-0.7384032759886597,1.6986511270239242,"[ 9.88220548e-05  7.29356156e-04 -2.86521200e-04  5.43530633e-04
 -1.53365678e-04  3.80811005e-04]",-5.045181118383711,0.0064402938026067915,0.7486214302770178,-0.029465325924876398,"[-0.12178422 -0.09919957 -0.07439079 -0.02635826  0.0266016   0.06541878
  0.10998679  0.1299154   0.17381724  0.18351595  0.19065473  0.13161978
  0.02001584 -0.14008227 -0.34591484 -0.32037657 -0.25865086 -0.21001357
 -0.17903843 -0.05728904  0.60404806  1.32117098  1.89681982  1.01607518
 -0.01180705]",[ 0.00038673  0.00086408  0.00073977 -0.00021333 -0.00095125  0.00133797],"[ 1.55012002e-02 -6.64975424e-03  1.25399648e-04  1.43604222e-02
 -1.32133772e-02 -6.77797070e-04  7.08144820e-03 -7.24438829e-03
  3.49862545e-03  4.30746977e-03  8.56415912e-05  2.18605230e-04
 -3.57519182e-03  2.76637270e-03 -2.12937044e-04 -3.37551311e-03
  1.46654086e-03  5.16307843e-05  7.30258353e-03  3.27297240e-03]",0.08413395991413872,"[ 1.55012002e-02 -6.64975424e-03  1.25399648e-04  1.43604222e-02
 -1.32133772e-02 -6.77797070e-04  7.08144820e-03 -7.24438829e-03
  3.49862545e-03  4.30746977e-03  8.56415912e-05  2.18605230e-04
 -3.57519182e-03  2.76637270e-03 -2.12937044e-04 -3.37551311e-03
  1.46654086e-03  5.16307843e-05  7.30258353e-03  3.27297240e-03]"
ABT,"[-0.14712815  0.41791571 -0.12573749 -0.15687547 -0.3628135  -0.01551263
  0.39221989  0.37954229  0.41516051 -0.23170062 -0.06719695 -0.2364426
  0.06538049 -0.25852586 -0.15007035  0.08303311 -0.35625979  0.38690154
 -0.10176293 -0.01690096  0.17292882 -0.14110029 -0.12142335  0.19309091
  0.32779239  0.68864026 -0.19800141 -0.16094958  0.21093782  0.34330614
  0.01643722 -0.38837887  0.37620706  1.17493465 -1.47201323  1.35455618
  2.97037949 -3.87816253 -1.00951358  2.21225034 -2.07014084  0.44961715
  1.83130092 -0.52766072 -0.10602013 -0.28862812  0.18842535 -0.31289814
 -0.77761748  0.74055844 -0.85435316  1.68551042  1.60777163  0.        ]",-0.7898343976558998,1.7488936763872054,"[ 5.59777415e-04  4.94719393e-04 -1.42387081e-05  6.61116111e-04
 -1.75230917e-04  4.16737225e-04]",-4.980139894815573,0.006873100979044021,0.7483127895183233,-0.029158807956632348,"[-0.12179982 -0.09904216 -0.0733436  -0.02641509  0.02665157  0.06803096
  0.11143053  0.13056383  0.1732443   0.18220911  0.19353758  0.13246464
  0.02005857 -0.14096578 -0.34255854 -0.31411955 -0.25683376 -0.21208738
 -0.17712018 -0.0578901   0.61394801  1.32275277  1.90889376  1.016778
 -0.01498217]",[ 0.00050932  0.00075171  0.00065129 -0.00022504 -0.00100921  0.00139159],"[ 0.01579848 -0.00670036 -0.00026723  0.01482683 -0.0134932  -0.00190041
  0.00794247 -0.00684481  0.00302212  0.004839   -0.00050086 -0.00060083
 -0.00248255  0.00262932 -0.00094889 -0.00276315  0.00245643 -0.00083651
  0.0062374   0.0047333 ]",0.0840763552882675,"[ 0.01579848 -0.00670036 -0.00026723  0.01482683 -0.0134932  -0.00190041
  0.00794247 -0.00684481  0.00302212  0.004839   -0.00050086 -0.00060083
 -0.00248255  0.00262932 -0.00094889 -0.00276315  0.00245643 -0.00083651
  0.0062374   0.0047333 ]"
ACN,"[-0.15596541  0.03169987 -0.06306146  0.04378794 -0.03381076  0.22202248
  0.16470948  0.1897809   0.25031311 -0.22217358  0.0530809  -0.20537523
  0.14208052 -0.07901893  0.01601278 -0.11433915 -0.0257835   0.12673281
  0.00931203  0.02430373 -0.00461556  0.01289233  0.19738236  0.09703213
  0.25664133  0.15386521 -0.20800239  0.03483309  0.10983304  0.12417494
  0.09374885 -0.32087556  0.30669583 -0.04725073 -0.21125231  0.61939625
  0.23243587 -1.51480118 -0.39563707  1.69889491 -1.08794568 -0.8486703
  2.26979994 -0.5457431  -2.26613523  1.57857632  1.18804115 -1.35219601
  0.043681    0.5542035  -1.21377988  1.251804    1.60431083  0.        ]",0.002769664545129477,0.9539405675714895,[ 0.00030845  0.00372831 -0.0010955   0.00024143 -0.00070499  0.00053434],-4.476530813875655,0.011372799153503666,0.7481249939561405,-0.03278885252859609,"[-0.12022392 -0.09474687 -0.06467159 -0.01952118  0.01932666  0.0622487
  0.10511049  0.12993378  0.17635925  0.18365825  0.19700316  0.14230476
  0.03223566 -0.15122676 -0.31460465 -0.33538947 -0.25032855 -0.20856961
 -0.18935753 -0.02730406  0.67126194  1.2921784   1.88701014  0.93408462
 -0.01379796]","[ 1.01787124e-03  4.67247383e-04 -7.49480737e-05  1.10635665e-04
 -8.30384566e-04  9.95309510e-04]","[ 0.01241187 -0.00257339 -0.00239833  0.00746877 -0.00653656  0.00039895
  0.00637451 -0.00371979 -0.00119273  0.00579944 -0.00082791 -0.00672402
  0.00320415  0.00561738 -0.0040004  -0.00026407  0.00254998 -0.00186637
  0.00543369  0.00474625]",0.08357792369130448,"[ 0.01241187 -0.00257339 -0.00239833  0.00746877 -0.00653656  0.00039895
  0.00637451 -0.00371979 -0.00119273  0.00579944 -0.00082791 -0.00672402
  0.00320415  0.00561738 -0.0040004  -0.00026407  0.00254998 -0.00186637
  0.00543369  0.00474625]"
ADBE,"[-0.22005129 -0.08869533 -0.06852929  0.14024055  0.23150598  0.18732667
 -0.06232959 -0.05809457  0.04876156 -0.04577315  0.01792628 -0.08732825
 -0.053607    0.07105241  0.10345647 -0.20423053  0.02827003 -0.18266732
 -0.04642107  0.04321098 -0.05137511  0.06594182  0.18883592 -0.03535754
  0.17737694 -0.16758758 -0.10989737  0.08330965  0.09120004 -0.02758831
  0.06684793 -0.08951554  0.01966107 -0.53555136  0.36952352 -0.13644244
 -1.19299146  0.41602118  0.24412604  0.26581087 -0.04445735 -0.63803738
  1.03664751 -0.35604602 -1.8389937   1.88872253  0.7094677  -1.1833934
  1.29034199 -0.86608056 -1.62393633  2.16353486  0.28583132  0.        ]",0.041998324844255766,0.9125269818199293,[ 0.00147348  0.00270272 -0.00053084  0.00031785 -0.00059413  0.00044934],-4.258985681099236,0.014136634195692605,0.7467631417566302,-0.03391841498810257,"[-0.12030848 -0.09257949 -0.05765807 -0.0205842   0.01271276  0.05490373
  0.09747895  0.13562394  0.17348808  0.18900615  0.18770668  0.15027131
  0.03865644 -0.15704859 -0.31094523 -0.3625345  -0.25722972 -0.20855461
 -0.18986892 -0.01691128  0.66413672  1.25850164  1.85918683  0.88210183
 -0.00481889]",[ 0.0010786   0.00040092 -0.00060571  0.00015493 -0.0001188   0.00010633],"[ 0.01112844 -0.00058588 -0.00460861  0.00352469 -0.00097487  0.00263156
  0.00217768 -0.00070219 -0.00091326  0.00227399 -0.00043038 -0.00539582
  0.00438897  0.0042227  -0.00348206  0.00317032 -0.00055712 -0.00257204
  0.00833472  0.00119628]",0.083910110816549,"[ 0.01112844 -0.00058588 -0.00460861  0.00352469 -0.00097487  0.00263156
  0.00217768 -0.00070219 -0.00091326  0.00227399 -0.00043038 -0.00539582
  0.00438897  0.0042227  -0.00348206  0.00317032 -0.00055712 -0.00257204
  0.00833472  0.00119628]"
ADI,"[-0.17930905  0.36376569 -0.04177529 -0.14894599 -0.08248194 -0.04759489
  0.14699217  0.32419525  0.43905113  0.13042129 -0.35101796 -0.08051457
 -0.10765979 -0.07893062  0.21913971 -0.10941368  0.05853375  0.23747266
 -0.00745232  0.05440245  0.08899733 -0.1965881  -0.00560288 -0.10870296
  0.24966908  0.20274521 -0.20127573 -0.0629192  -0.14497975  0.18248771
  0.09077139 -0.13394957  0.06799999  0.63191441 -0.45536219 -0.48687563
  1.44607642 -0.90517108 -1.85962813  0.99388413  0.80087153 -1.07209106
 -0.70306846  0.58449195  0.41441972 -0.55542171 -0.38015587  0.23247919
  0.09644832  0.27837328 -1.43886193  1.1233612   2.75125478  0.        ]",-0.16082507893928066,1.1131505233323948,"[-1.23017297e-03 -2.61423221e-04 -9.95003470e-04  1.01390267e-03
 -7.23033956e-04  6.01489358e-05]",-4.41908930915954,0.012045196741694917,0.7476289317098328,-0.029666738800303443,"[-0.11993008 -0.09894031 -0.06602053 -0.02765488  0.01954574  0.06687436
  0.11143     0.14289682  0.16133292  0.18882128  0.18496305  0.14180367
  0.04321747 -0.15481616 -0.31046754 -0.32840971 -0.25073332 -0.20435562
 -0.18718986 -0.0627189   0.63783108  1.24647545  1.88384894  0.94178653
 -0.01163739]","[ 8.01467520e-04 -1.43736784e-04  9.12514282e-05  1.00751056e-04
 -2.98610192e-04  2.99226972e-04]","[ 0.01434036 -0.00328142 -0.0055663   0.01062471 -0.00508069 -0.00416314
  0.00443176  0.00155517 -0.00158215 -0.00245336  0.00242874  0.00039103
 -0.00276977  0.00061348  0.00082073 -0.00042181  0.00216341 -0.00181778
  0.0048063   0.00835561]",0.08429543477448158,"[ 0.01434036 -0.00328142 -0.0055663   0.01062471 -0.00508069 -0.00416314
  0.00443176  0.00155517 -0.00158215 -0.00245336  0.00242874  0.00039103
 -0.00276977  0.00061348  0.00082073 -0.00042181  0.00216341 -0.00181778
  0.0048063   0.00835561]"
ADM,"[-0.16854348  0.46145863 -0.12549965 -0.13153174 -0.27775968 -0.07724807
  0.31500037  0.40004146  0.45176037 -0.09713352 -0.15096546 -0.1940995
  0.02513484 -0.20374319 -0.10739214  0.0681255  -0.2647155   0.37722174
 -0.07495601 -0.02575213  0.19915032 -0.17259306 -0.10947864  0.15977776
  0.30554769  0.59288117 -0.16467382 -0.11532252  0.09279507  0.23740709
  0.00570809 -0.31683189  0.30863239  1.27842655 -1.39935538  0.78515323
  3.07703475 -3.30931939 -1.59816546  2.09898992 -1.23264991  0.20752168
  1.17891715 -0.46576654  0.27659441 -0.3224826  -0.36918279 -0.01452408
 -0.25199902  0.5031212  -0.87938913  1.07905318  1.48489524  0.        ]",-0.7268555054931954,1.6864495563330006,"[-3.48179105e-05  1.05897515e-03 -5.81872658e-04  8.67741054e-04
 -7.99688435e-05  4.68034413e-04]",-4.711234191462556,0.00899367081816876,0.7478577047301104,-0.02874880512905318,"[-0.1218247  -0.09842225 -0.07109729 -0.02829825  0.02457121  0.06878332
  0.11240418  0.13519067  0.16991625  0.18395014  0.19138869  0.13532431
  0.02275138 -0.14262469 -0.33558063 -0.31538359 -0.25487514 -0.21283392
 -0.1746812  -0.06241753  0.6170351   1.31285591  1.90158714  1.00189011
 -0.0120385 ]",[ 0.00064418  0.00043886  0.00035471 -0.0002185  -0.00079347  0.00115672],"[ 1.60863407e-02 -6.41985363e-03 -1.94141972e-03  1.50781914e-02
 -1.19434466e-02 -3.59928626e-03  7.61868106e-03 -4.42824644e-03
  2.34786365e-03  2.99314618e-03 -2.75887839e-04  2.86360830e-04
 -2.55540201e-03  9.51764665e-04  5.04698939e-05 -1.38932636e-03
  2.07379718e-03 -8.09679386e-04  4.54184978e-03  4.42336914e-03]",0.0843320942108757,"[ 1.60863407e-02 -6.41985363e-03 -1.94141972e-03  1.50781914e-02
 -1.19434466e-02 -3.59928626e-03  7.61868106e-03 -4.42824644e-03
  2.34786365e-03  2.99314618e-03 -2.75887839e-04  2.86360830e-04
 -2.55540201e-03  9.51764665e-04  5.04698939e-05 -1.38932636e-03
  2.07379718e-03 -8.09679386e-04  4.54184978e-03  4.42336914e-03]"
