,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.05063634 -0.06380068  0.23203747 -0.32553515  0.08864829  0.37973606
  0.0576884  -0.03983185  0.02426702 -0.11762708 -0.10129446  0.17218938
  0.4599733  -0.18763687  0.11567497  0.11416494  0.05343603 -0.22976066
 -0.11097669 -0.11439298 -0.02624752 -0.45279682  0.49315883 -0.11156926
  0.08520295  0.02121199 -0.03779123  0.12584186 -0.12567172  0.18467277
 -0.07829897 -0.00881764  0.06312761  0.72612251 -0.91185194  0.98022125
  1.58803038 -2.35971191 -0.68476899  1.96878907 -1.46372097 -0.27255285
  2.18445128 -0.98256686 -1.6956535   1.24109499  0.33660426 -0.71648199
 -0.11944346  1.4487605   0.0123061  -1.77919889  1.86886491  0.        ]",-0.35190034340502974,1.30187464729865,"[ 5.10142588e-05  2.22470888e-04 -3.36512448e-04  2.00616679e-04
  8.16269360e-05  1.23205153e-04]",-4.83697588081171,0.007931002118126465,0.7975490838576701,-0.03853666394046395,"[-0.12548373 -0.11446329 -0.07127512 -0.02228618  0.00879342  0.05208733
  0.09554322  0.13332456  0.16676923  0.20198994  0.21169069  0.13270893
  0.02991638 -0.14539366 -0.31690915 -0.35875168 -0.2650372  -0.23125455
 -0.19648313 -0.07396434  0.73513971  1.23809823  1.78080123  0.81600164
 -0.00346324]","[ 5.75173432e-04 -6.11192749e-05  6.38244061e-04  1.77078846e-04
 -4.67780110e-04 -8.95498489e-05]","[ 1.41115347e-02 -5.27214459e-03  3.66955901e-04  1.10721970e-02
 -1.01868675e-02  5.39221626e-05  5.02778134e-03 -3.64804962e-03
 -1.58838195e-03  6.18887900e-03 -1.17481649e-03 -1.36314776e-03
  2.28578465e-03  2.56776526e-03 -4.37036240e-03 -3.81383424e-04
  5.51686469e-03  1.51304211e-04 -2.47852287e-03  5.14383608e-03]",0.08367366155785605,"[ 1.41115347e-02 -5.27214459e-03  3.66955901e-04  1.10721970e-02
 -1.01868675e-02  5.39221626e-05  5.02778134e-03 -3.64804962e-03
 -1.58838195e-03  6.18887900e-03 -1.17481649e-03 -1.36314776e-03
  2.28578465e-03  2.56776526e-03 -4.37036240e-03 -3.81383424e-04
  5.51686469e-03  1.51304211e-04 -2.47852287e-03  5.14383608e-03]"
AAL,"[ 2.81062255e-03 -1.52136323e-01 -2.55185814e-02 -5.93632261e-02
  2.99955476e-01  3.50526303e-01 -2.51182246e-01 -5.12230768e-01
 -2.75444951e-01 -1.21223259e-01 -1.38723280e-01  5.65051723e-02
 -3.03070200e-01  1.60311813e-01  9.21243632e-02  1.83046249e-01
 -9.08778764e-02 -2.65158203e-01  4.77201522e-01  2.50246180e-01
 -5.69701183e-02  3.27310668e-01  1.15441367e-01 -6.80657443e-02
 -3.63569852e-01 -1.10286153e-01 -4.35545386e-02  6.46096445e-02
 -9.61366811e-02 -5.10756244e-02  2.48592188e-01 -3.02619051e-01
  1.97689478e-01 -5.40881159e-01  1.44827891e+00 -2.08696564e+00
 -1.54052719e+00  1.75299220e+00 -1.22418486e+00  9.25157840e-01
  7.06297264e-01  2.41858887e-01  9.14728055e-01 -1.24489958e+00
  5.36325427e-01 -4.60656187e-01 -1.47541599e+00  2.02616310e-01
 -5.53783213e-01  1.85439704e+00 -1.43116883e+00  1.46941396e+00
  4.43581803e+00  0.00000000e+00]",0.3039178494044729,0.6583298848930693,[-0.00048348  0.0015184  -0.00052202  0.00011739  0.00047083  0.0007011 ],-4.481810528785412,0.011312912248254682,0.7986561487423873,-0.03937191136635856,"[-1.31555755e-01 -1.08014013e-01 -6.62321900e-02 -2.33436897e-02
  7.98619260e-04  3.71482769e-02  8.59271526e-02  1.35130128e-01
  1.64642319e-01  1.96904984e-01  1.76443636e-01  1.50366182e-01
  2.93348598e-02 -1.38346298e-01 -3.25282215e-01 -3.64861935e-01
 -2.05137606e-01 -1.95510748e-01 -1.95819579e-01  3.81861610e-02
  6.67765663e-01  1.24461793e+00  1.69849587e+00  7.84662451e-01
 -6.81422865e-03]","[ 4.68360701e-04  1.81737129e-04 -8.73561985e-05  1.07240260e-03
 -1.10862193e-03  2.83877670e-04]","[ 1.06905513e-02  1.79822432e-03 -8.70346711e-03  2.00938940e-03
  9.59425867e-04 -1.16647470e-03  1.70374850e-03  1.93671355e-03
 -2.26459661e-05  3.58712053e-03 -2.15319928e-03  4.38726778e-03
 -2.13874082e-03 -2.80806041e-03 -1.25376292e-03 -1.48856961e-03
  6.80322709e-03 -3.66109171e-03  7.17646680e-03  1.28526770e-02]",0.08389159239261611,"[ 1.06905513e-02  1.79822432e-03 -8.70346711e-03  2.00938940e-03
  9.59425867e-04 -1.16647470e-03  1.70374850e-03  1.93671355e-03
 -2.26459661e-05  3.58712053e-03 -2.15319928e-03  4.38726778e-03
 -2.13874082e-03 -2.80806041e-03 -1.25376292e-03 -1.48856961e-03
  6.80322709e-03 -3.66109171e-03  7.17646680e-03  1.28526770e-02]"
AAP,"[ 0.07216115 -0.09497543 -0.35267693  0.23258223 -0.0850451  -0.07293445
 -0.23125613 -0.2412672  -0.01391242 -0.15624758 -0.15496943  0.1008017
 -0.72237531 -0.17016228  0.21549007  0.23885562  0.11116092  0.07223245
  0.44789874  0.08803595 -0.07964586  0.44145055 -0.06872189  0.26513322
 -0.36041321 -0.09741825 -0.11858259 -0.08721055  0.20059189  0.24882676
  0.06580913 -0.3763434   0.06723075 -0.71174737  2.17217435 -3.36413672
 -1.8936708   2.62198555 -2.10964043  1.62501537  2.01822233 -0.61003694
  1.36283652 -2.06719133  0.18634083  0.52359325 -2.71159137  1.86189922
  1.27679615 -0.87606668  0.34799647  0.39693084  0.68963935  0.        ]",0.6486032207607154,0.3110981587687862,[ 0.00321708  0.00347799 -0.00146105  0.00106764  0.00024593 -0.00011038],-4.085251458134341,0.016818909532566265,0.8000926294880647,-0.03880100136906407,"[-0.13913769 -0.10091294 -0.07645247 -0.03477065  0.00268026  0.04590491
  0.09602647  0.1321903   0.16385385  0.1988909   0.15623253  0.12978115
  0.03544511 -0.13693594 -0.3104132  -0.33665127 -0.20482674 -0.21123423
 -0.20264584  0.04529926  0.63551967  1.32719203  1.71128153  0.78821051
 -0.01269993]","[ 2.94246958e-04  9.52162003e-04  7.62622728e-04  5.67840966e-04
 -1.47050181e-03 -4.31056114e-05]","[ 0.0101223   0.00392456 -0.01250274  0.00083036  0.00322958 -0.00352246
  0.00358846  0.00553725 -0.00255295  0.00524115 -0.0047179   0.00352524
  0.00088289 -0.00621685  0.00337652  0.00371511 -0.00065071  0.00077256
  0.00409238  0.0026324 ]",0.08364618207226088,"[ 0.0101223   0.00392456 -0.01250274  0.00083036  0.00322958 -0.00352246
  0.00358846  0.00553725 -0.00255295  0.00524115 -0.0047179   0.00352524
  0.00088289 -0.00621685  0.00337652  0.00371511 -0.00065071  0.00077256
  0.00409238  0.0026324 ]"
AAPL,"[-0.04676833 -0.11907811 -0.04495014  0.00378685  0.22244143  0.08072844
 -0.0029722  -0.22305084  0.01184625 -0.05974684 -0.17270771  0.0526646
  0.17228688  0.06048981  0.0647099  -0.071734   -0.08693392  0.04114283
  0.02485501  0.09417032  0.02685839 -0.04998993  0.12531712 -0.04182165
 -0.02165084 -0.16380762 -0.01808099  0.0036018   0.00345181  0.04707704
 -0.05157364 -0.02794084  0.04120204  0.25453366  0.08145563 -0.46985059
  0.31010645 -0.02582253 -0.94527869  0.95151099  0.49345612 -0.97294004
  0.43303458  0.44788988 -0.89121016 -0.05522605  0.90607753 -0.64228024
 -0.81342532  0.91427394 -0.11202068 -0.20404452  0.4934753   0.        ]",0.003798712375932185,0.9682877298745777,[ 0.00024663 -0.00022243  0.0002421   0.00041248 -0.00019407  0.00015933],-4.545938373910526,0.010610211697561015,0.7976292031976998,-0.0390679933823146,"[-0.13195784 -0.10653854 -0.06833214 -0.03049936  0.00842746  0.0464777
  0.09597288  0.13564823  0.16314968  0.19569748  0.19847146  0.1438893
  0.0275503  -0.15733556 -0.32563925 -0.33492707 -0.24947124 -0.20862357
 -0.18891996 -0.02045174  0.66228905  1.24754331  1.76989865  0.78472326
 -0.0023227 ]",[ 0.00021217  0.00035408  0.00018848  0.0001834  -0.00057179 -0.00018106],"[ 0.01276204 -0.00222466 -0.00400662  0.00740331 -0.00375675 -0.00062118
  0.00195202  0.00142942 -0.00342606  0.00189011  0.00263335  0.00062794
 -0.00108894  0.00392824 -0.00346241 -0.00260548  0.00372527 -0.00014303
  0.00221677  0.00191363]",0.0838134670335741,"[ 0.01276204 -0.00222466 -0.00400662  0.00740331 -0.00375675 -0.00062118
  0.00195202  0.00142942 -0.00342606  0.00189011  0.00263335  0.00062794
 -0.00108894  0.00392824 -0.00346241 -0.00260548  0.00372527 -0.00014303
  0.00221677  0.00191363]"
ABBV,"[-0.06709786  0.36299792  0.40854486 -0.39627496 -0.18909162  0.1865799
  0.11102114  0.37266243  0.01009598 -0.0196671   0.16300917  0.12539466
  0.38938914 -0.32619748 -0.03789055  0.15166108  0.2996586  -0.2004
 -0.21151684 -0.15927218 -0.15739626 -0.41618869  0.32720642 -0.01432588
  0.28005878  0.31277821 -0.05087327  0.13535098 -0.08251809 -0.01056212
  0.05484688  0.07655347  0.03928221  0.83675448 -2.18916609  2.89031969
  1.9227835  -2.81992895  1.5132005   0.19052304 -1.60509205 -0.27084643
  0.73497011 -0.3222431  -1.63565064  1.69010654 -0.16025409  0.54215063
  1.02725202 -0.09226055  0.94265885 -1.08515236  1.33581128  0.        ]",-0.6606560456690712,1.6175298387389945,[-0.00025849 -0.00017707  0.0001888   0.00031711 -0.00047715 -0.00015707],-4.905165436498208,0.007408217391987183,0.7972081109810649,-0.03443033000958775,"[-0.12104714 -0.11628467 -0.07844201 -0.02759797  0.01011467  0.06520431
  0.09451547  0.1354106   0.17776895  0.20072027  0.20896562  0.1257574
  0.0223154  -0.14212036 -0.30001283 -0.35775789 -0.27504803 -0.23480308
 -0.21458579 -0.06469486  0.70967131  1.26331896  1.82387316  0.86233564
 -0.00403464]","[ 6.43287451e-04  4.29830883e-05  2.51544258e-04  6.17067597e-04
 -2.02333608e-04 -2.22455018e-04]","[ 0.01436876 -0.00916925  0.00598121  0.01226584 -0.01122244  0.00631176
 -0.00024947 -0.0041127  -0.00114352  0.00197544  0.00100476 -0.00133385
  0.00322668  0.00174289 -0.00101283  0.00238341  0.00094589  0.00217009
 -0.00100007  0.00318027]",0.0837835214153857,"[ 0.01436876 -0.00916925  0.00598121  0.01226584 -0.01122244  0.00631176
 -0.00024947 -0.0041127  -0.00114352  0.00197544  0.00100476 -0.00133385
  0.00322668  0.00174289 -0.00101283  0.00238341  0.00094589  0.00217009
 -0.00100007  0.00318027]"
ABT,"[ 1.78591182e-02  1.09149975e-01  2.89440330e-01 -3.38773291e-01
  1.09964391e-03  2.62916248e-01  5.88386631e-02  1.07271120e-01
 -1.41274373e-02 -1.00557649e-01  1.03108384e-01  7.51991588e-02
  3.63430433e-01 -2.50047228e-01  7.33703670e-02  4.51072277e-02
  7.67477040e-02 -3.30577393e-01 -2.24646272e-01 -1.73608500e-01
 -1.02973278e-01 -4.59914547e-01  3.47860428e-01 -1.67400403e-01
  1.19588263e-01  7.50538035e-03  8.15506589e-02  2.15064385e-01
 -2.48889104e-01  9.57208289e-02 -1.22967882e-01  1.23210974e-01
  2.91078242e-02  1.03071450e+00 -1.72167153e+00  1.93607459e+00
  2.30293012e+00 -3.42793153e+00  5.22267371e-02  1.49612825e+00
 -2.38347864e+00  5.39593943e-01  1.89816397e+00 -8.15453555e-01
 -9.22585260e-01  8.59109359e-01  2.36270247e-01 -5.98424414e-01
  7.15090966e-02  5.88987302e-01 -3.48865479e-01 -1.50943601e-01
  1.12994919e+00  0.00000000e+00]",-0.6903538800389517,1.6463630138290697,"[ 9.25564173e-04 -3.50770783e-06  3.27451114e-04  7.77545833e-04
 -4.64666429e-04 -2.90480490e-06]",-4.955520551484547,0.007044412345736008,0.7989678532752796,-0.036850654976521034,"[-0.12404896 -0.11480545 -0.07354707 -0.02552739  0.00886103  0.05673965
  0.09404775  0.13324747  0.17492924  0.19833764  0.20778906  0.12948663
  0.02858781 -0.14933244 -0.31569854 -0.36868908 -0.27581914 -0.2363422
 -0.20553344 -0.07276533  0.70957802  1.22516161  1.78938676  0.81407183
  0.00444253]","[ 8.03215962e-04 -3.62637635e-04  4.38716719e-04  1.45406128e-04
 -7.45333447e-05 -1.89626569e-04]","[ 0.01494749 -0.0076289   0.00316682  0.01319119 -0.01305707  0.00208462
  0.00370603 -0.00600947  0.00068917  0.00514904 -0.00063247  0.00074096
  0.00075429  0.00230801 -0.00410667  0.00025098  0.00295269 -0.00091218
  0.00173342  0.00251096]",0.08385546617847604,"[ 0.01494749 -0.0076289   0.00316682  0.01319119 -0.01305707  0.00208462
  0.00370603 -0.00600947  0.00068917  0.00514904 -0.00063247  0.00074096
  0.00075429  0.00230801 -0.00410667  0.00025098  0.00295269 -0.00091218
  0.00173342  0.00251096]"
ACN,"[ 0.0110032  -0.22216685 -0.11909826 -0.07781951  0.13817207  0.29826486
 -0.1575125  -0.39144187 -0.05215649 -0.19370527 -0.26541391  0.15431969
 -0.16606276 -0.16031901  0.22806375  0.20605598  0.02292909 -0.16330179
  0.3397324   0.06546659 -0.06401817  0.04864619  0.29308453  0.07198608
 -0.2847038  -0.13998793 -0.11209715 -0.00569672  0.01088704  0.26873495
  0.02214033 -0.32671033  0.15234719 -0.10767689  1.27783907 -2.21386082
 -0.59281253  0.75455463 -2.29756496  2.63015406  0.70255718 -0.78503941
  2.45272838 -1.95130686 -1.0638579   1.09590827 -1.36494797  0.21867539
  0.51060598  0.95398117 -0.52189408 -0.4752569   2.7010309   0.        ]",0.2343008254476621,0.7261142623512156,"[ 1.27316099e-03  1.26475895e-03 -7.70019218e-04  5.64302699e-04
  7.60890508e-05 -5.18520561e-05]",-4.697368651284672,0.009119241462880994,0.7988258442835319,-0.040044084354696384,"[-0.13378618 -0.10836881 -0.07026885 -0.02455732  0.00353224  0.04090985
  0.09388536  0.13176593  0.1596827   0.20096034  0.182186    0.13244197
  0.03565973 -0.13893959 -0.31705207 -0.35514817 -0.2186611  -0.21318828
 -0.20089368 -0.00634181  0.70125935  1.28031646  1.71520844  0.78416575
 -0.01129719]",[ 0.00038597  0.00039661  0.0007834   0.00043067 -0.0012907   0.00022058],"[ 0.01184527  0.00127051 -0.00907008  0.00458354 -0.00187042 -0.00426506
  0.00671974  0.00212439 -0.00317892  0.00776913 -0.00426835  0.00027339
  0.0024846  -0.00253209 -0.0014623   0.00155101  0.00448471 -0.00139226
  0.00166994  0.00806021]",0.08341834177994388,"[ 0.01184527  0.00127051 -0.00907008  0.00458354 -0.00187042 -0.00426506
  0.00671974  0.00212439 -0.00317892  0.00776913 -0.00426835  0.00027339
  0.0024846  -0.00253209 -0.0014623   0.00155101  0.00448471 -0.00139226
  0.00166994  0.00806021]"
ADBE,"[ 0.0846585  -0.2063579  -0.28459578  0.03705546  0.12901962  0.09930211
 -0.21392947 -0.48376529 -0.11889493 -0.16677491 -0.20728238  0.02195589
 -0.45413905 -0.10769834  0.19284687  0.10438208 -0.04834912 -0.12438745
  0.46335249  0.14059617 -0.10912732  0.3006144   0.01905361  0.13622597
 -0.4198304  -0.26109389 -0.06879972 -0.0633459  -0.01278585  0.16998597
  0.01943469 -0.34686027  0.15011684 -0.33098788  1.7197715  -2.86778154
 -1.28000457  1.83504757 -2.1517319   2.05190813  1.36422034 -0.78276663
  1.82093946 -1.65576847 -0.43310071  0.75020605 -1.5115611   0.14110955
  0.68632318  0.19842299 -1.31151225  1.6926553   1.86069862  0.        ]",0.4434379926171196,0.5242754292756512,"[1.62257673e-03 5.89736848e-05 2.62587298e-04 3.34089702e-04
 2.16882273e-04 1.91072283e-04]",-4.433966279697074,0.011867327066171706,0.8003514912252295,-0.03987023806221119,"[-0.13764988 -0.10553179 -0.07064352 -0.02993617  0.00251971  0.03791897
  0.09207292  0.13293824  0.16163069  0.19518459  0.16906136  0.13412414
  0.03428945 -0.14523209 -0.32145557 -0.35292744 -0.20549615 -0.20461291
 -0.20518517  0.02853448  0.65161549  1.29131669  1.69427718  0.76252463
 -0.00928538]",[ 0.0002583   0.00040588  0.0004913   0.00046581 -0.00133113  0.00021162],"[ 0.01123667  0.002662   -0.01105945  0.00261729  0.00109419 -0.00380136
  0.0049549   0.00386882 -0.00312044  0.00626079 -0.00350026  0.0019005
  0.00153742 -0.0029796  -0.00138244  0.00198709  0.00227915 -0.00371901
  0.00781021  0.00568509]",0.08349902421248948,"[ 0.01123667  0.002662   -0.01105945  0.00261729  0.00109419 -0.00380136
  0.0049549   0.00386882 -0.00312044  0.00626079 -0.00350026  0.0019005
  0.00153742 -0.0029796  -0.00138244  0.00198709  0.00227915 -0.00371901
  0.00781021  0.00568509]"
ADI,"[-7.93641503e-03 -2.25123660e-01 -8.03822343e-02 -6.59723995e-04
  2.71081377e-01  2.93636728e-01 -1.74874600e-01 -4.36859786e-01
 -1.15549512e-01 -1.57957535e-01 -2.14475619e-01  1.27636001e-01
 -1.54275304e-01  7.72376496e-02  1.70645921e-01  1.46007592e-01
 -8.71367959e-02 -1.37759536e-01  3.06945862e-01  1.49449920e-01
  9.00293666e-03  1.45823920e-01  2.18877806e-01 -5.11448007e-02
 -2.67731057e-01 -1.64206191e-01 -4.86803494e-02  6.18807267e-02
 -2.47237928e-02  1.22979532e-01  7.48106578e-02 -2.33327989e-01
  1.20770576e-01 -2.70124765e-01  1.27582156e+00 -2.06290933e+00
 -8.08248718e-01  9.71595618e-01 -1.95160564e+00  1.80153602e+00
  5.78345542e-01 -1.63418046e-01  1.54892783e+00 -1.27715118e+00
 -7.28631016e-02 -2.57303174e-01 -9.40351883e-01  6.66949444e-02
 -6.98750081e-01  1.67891951e+00 -6.49118564e-01 -5.38748585e-03
  2.83739679e+00  0.00000000e+00]",0.2601678940335078,0.6974631862943803,[-0.00017576  0.0022299  -0.00177542  0.00147089 -0.001007   -0.00049621],-4.582065465806529,0.010233737018159533,0.7984335417524481,-0.040078111363393724,"[-0.13288094 -0.10659693 -0.06702669 -0.02483573  0.00325956  0.03963233
  0.09164471  0.13316236  0.16153023  0.19966004  0.18303256  0.14527672
  0.03313825 -0.14215272 -0.32526672 -0.35246995 -0.2213273  -0.20527208
 -0.18934536  0.00846934  0.68330085  1.24975623  1.71774025  0.77992927
 -0.00628035]","[ 4.59945490e-04  3.24798482e-04  3.67301583e-04  5.49819133e-04
 -1.02230116e-03  8.78821187e-05]","[ 0.01138856  0.0013016  -0.00863186  0.00403638 -0.00121868 -0.00330207
  0.00433726  0.00168469 -0.00134008  0.00525572 -0.00234701  0.00286054
 -0.00152455 -0.00144345 -0.00168207 -0.00180615  0.00632911 -0.00139593
  0.00301239  0.00853056]",0.08376722059985182,"[ 0.01138856  0.0013016  -0.00863186  0.00403638 -0.00121868 -0.00330207
  0.00433726  0.00168469 -0.00134008  0.00525572 -0.00234701  0.00286054
 -0.00152455 -0.00144345 -0.00168207 -0.00180615  0.00632911 -0.00139593
  0.00301239  0.00853056]"
ADM,"[ 0.02026221 -0.007977    0.07823522 -0.11711894  0.10035749  0.25679197
 -0.09326098 -0.12013599 -0.02431931 -0.22524746 -0.03386707  0.21762977
 -0.02528742 -0.19053437  0.23835305  0.18755054  0.063438   -0.2102498
  0.01976514 -0.05647549 -0.06481083 -0.16556354  0.37990036 -0.09594511
 -0.07857021 -0.10421499  0.02537531  0.23969855 -0.10490555  0.24185153
 -0.08092872 -0.05931262  0.02886853  0.53728454 -0.27846215 -0.37543555
  1.12263917 -1.8108311  -1.64817129  2.66952292 -1.10670823  0.28988491
  2.7316262  -1.89242499 -0.50676974  0.21631352 -1.09285493  0.54018397
 -0.40896473  1.08352763  0.30793187 -0.40205284  1.64014656  0.        ]",0.003798712917871767,0.9619477624517979,"[ 8.78415844e-04  1.11733609e-03 -1.47490255e-04  5.35533021e-04
  7.49290704e-06  2.31241060e-04]",-4.618791451516606,0.009864710841268675,0.7990176293409859,-0.037978181416824755,"[-1.29043559e-01 -1.09448000e-01 -7.12945880e-02 -2.58559701e-02
  5.20011544e-03  4.96655502e-02  9.42734822e-02  1.29192482e-01
  1.68967822e-01  2.04609394e-01  1.89312692e-01  1.31603468e-01
  3.71394142e-02 -1.39810111e-01 -3.15716881e-01 -3.59487285e-01
 -2.49622117e-01 -2.25031481e-01 -2.00997424e-01 -3.46568473e-02
  7.14013323e-01  1.24553635e+00  1.75300717e+00  7.94413019e-01
 -4.85140338e-04]","[ 9.59887891e-04  6.77162861e-05  7.58670016e-04  1.85998067e-04
 -5.65162885e-04 -1.37236776e-04]","[ 0.01357398 -0.00331503 -0.00361878  0.00957971 -0.00881586 -0.00257562
  0.00700628 -0.00255392 -0.0002653   0.00798727 -0.00396477  0.0018606
 -0.00066026 -0.00185244 -0.00086417 -0.00076334  0.00471746  0.00127095
  0.00143201  0.00451307]",0.08358687711587359,"[ 0.01357398 -0.00331503 -0.00361878  0.00957971 -0.00881586 -0.00257562
  0.00700628 -0.00255392 -0.0002653   0.00798727 -0.00396477  0.0018606
 -0.00066026 -0.00185244 -0.00086417 -0.00076334  0.00471746  0.00127095
  0.00143201  0.00451307]"
