,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.25423226  0.30841824  0.02219639 -0.05846959  0.10748282 -0.19943737
  0.39753587  0.50689696 -0.06281527 -0.38599342  0.02227732  0.24625774
 -0.054058   -0.12190437  0.02144664 -0.12907228  0.03944645 -0.18904009
 -0.04143834  0.27903039  0.26798728  0.06321301 -0.01753879  0.47216691
  0.00561237  0.19762217 -0.21731412  0.0972474   0.06949938 -0.16446803
  0.17679101  0.40492077 -0.03998203  0.71291798  1.34133939 -1.59907793
  2.19661589 -2.90963773 -0.3510132  -1.05281717 -2.17536424  0.65513497
 -0.96647756 -0.13538167 -0.39047279 -0.12139825 -1.54181671  1.77620323
 -1.06931455  1.3419841   0.70982587  0.54290487 -0.17478251  0.        ]",0.32078846509544506,0.6387597220702032,[ 0.00011972  0.00031446 -0.0004868   0.00027642 -0.00043945 -0.00052868],-4.921958290781865,0.007284851012732867,0.7745601544307258,-0.03371630383089394,"[-0.12080888 -0.10308419 -0.06415016 -0.03488269  0.02433902  0.07125692
  0.09610797  0.12570098  0.17300398  0.20193869  0.18164472  0.12541535
  0.01287841 -0.17637124 -0.32127819 -0.35037803 -0.24382667 -0.18551248
 -0.12715265  0.04393453  0.68974485  1.38190404  1.73179356  0.6456381
 -0.01580147]",[ 0.0006775   0.00019087 -0.00179642  0.00038925  0.00140302 -0.001166  ],"[ 0.01543658  0.00078749 -0.00577857  0.01311163 -0.01014969  0.00271925
 -0.00212354 -0.00533318  0.0022575  -0.00116496  0.00062441  0.00017788
 -0.00087075 -0.00156816  0.00393978 -0.00348912  0.00507099  0.00253203
  0.00400429 -0.00212803]",0.08518212116157729,"[ 0.01543658  0.00078749 -0.00577857  0.01311163 -0.01014969  0.00271925
 -0.00212354 -0.00533318  0.0022575  -0.00116496  0.00062441  0.00017788
 -0.00087075 -0.00156816  0.00393978 -0.00348912  0.00507099  0.00253203
  0.00400429 -0.00212803]"
AAL,"[ 0.14772729  0.17849462  0.03899016  0.05299411 -0.14997099 -0.03550035
  0.04037754  0.13246602 -0.17907488 -0.25479578 -0.01355268 -0.18478251
  0.13673822  0.03582191  0.04662624 -0.16675234  0.11208157 -0.3338032
 -0.05669574  0.13780144 -0.21656125  0.06568416  0.02390183 -0.05378925
  0.00914973  0.22791441  0.18275491 -0.05548667  0.05820854  0.23906879
 -0.06759857 -0.19529596  0.01497066 -0.26400465 -0.03709731 -0.49902453
 -0.15308501  0.02643393 -1.29014044  1.63752859 -1.01043977  2.02676096
  0.65141173 -0.50705033  2.32740183 -2.37566924  0.03031438 -0.2988365
 -2.39416918  1.64448802 -0.59166832 -0.03162356  0.57622735  0.        ]",-0.0073060129061104295,0.9761019998135798,"[ 5.46982275e-04 -1.12167521e-03  5.04856444e-04  1.91477587e-04
 -3.33901881e-05  1.26171033e-04]",-4.535363791558702,0.010723005577949774,0.7828352551802041,-0.035054768526526586,"[-0.12105483 -0.10014766 -0.07004559 -0.03075342  0.01427589  0.05926043
  0.09112145  0.13002344  0.17008991  0.18109072  0.1909596   0.13514268
  0.01534777 -0.17493233 -0.31390889 -0.35769249 -0.24633576 -0.19752782
 -0.19319114  0.04992511  0.70533359  1.28678433  1.73331132  0.65238085
  0.01165397]",[ 0.00023293  0.00016486 -0.00072894 -0.00036436 -0.0003145  -0.00113723],"[ 1.28150220e-02 -3.26677214e-03 -2.57979810e-03  6.29423936e-03
 -1.47801975e-03 -4.60234497e-04  6.18105195e-03 -2.44355412e-03
  6.51901650e-03  3.02043153e-03 -1.13331208e-03  7.63204279e-03
 -7.08578711e-03  3.23942854e-03 -1.86943280e-03 -8.34606366e-03
  6.32953290e-03 -8.16769256e-05  1.98138377e-03  7.76579097e-04]",0.08518326806529275,"[ 1.28150220e-02 -3.26677214e-03 -2.57979810e-03  6.29423936e-03
 -1.47801975e-03 -4.60234497e-04  6.18105195e-03 -2.44355412e-03
  6.51901650e-03  3.02043153e-03 -1.13331208e-03  7.63204279e-03
 -7.08578711e-03  3.23942854e-03 -1.86943280e-03 -8.34606366e-03
  6.32953290e-03 -8.16769256e-05  1.98138377e-03  7.76579097e-04]"
AAP,"[ 0.49639337 -0.22466999 -0.11281122  0.48619159 -0.12267434  0.14754799
 -0.13705278 -0.62270925  0.14194033 -0.27035208 -0.07569159 -0.21836458
  0.10102896 -0.00517824  0.26320421  0.15788182 -0.0078161   0.10337057
  0.23820316 -0.46891093 -0.7010224   0.17677114 -0.27087983 -0.5061356
 -0.15397944 -0.17424119  0.65786261  0.02952326  0.06147618  0.1496584
 -0.17628118 -0.45076955 -0.22251142 -1.32569832 -1.55233598  0.87695114
 -3.39010347  3.6930713  -2.44692369  3.89418041  0.84737389  1.35184583
  2.63225757 -0.52955666  1.48085528 -0.03162039  0.23089784  0.25302944
  0.94549897 -0.48369294  0.42625965  0.6777498  -0.90690556  0.        ]",-0.5106002143486682,1.4754911937784851,[-0.00150383  0.00116305 -0.00118615 -0.00023261 -0.00029355 -0.0005601 ],-4.343646907488228,0.012989071778305473,0.790013208686665,-0.038932196845198906,"[-0.12489877 -0.08932786 -0.06853435 -0.02623419  0.00867274  0.0348499
  0.10006089  0.12709885  0.16489738  0.17873499  0.19179632  0.13593757
  0.03008248 -0.148759   -0.32179451 -0.31785014 -0.21229808 -0.25834764
 -0.26040192  0.07141563  0.65721868  1.21533262  1.68293832  0.59570891
  0.04836201]",[ 0.0003429   0.00014424 -0.00107487 -0.00067435 -0.00093989 -0.00186597],"[ 0.00963816 -0.00766634  0.00131024 -0.00326393  0.00931223 -0.00430332
  0.01351235  0.00217646  0.00508348  0.00817582 -0.00206677  0.00537227
 -0.00027753  0.00409066 -0.00137104  0.00168404  0.00091322  0.00295696
  0.00352448 -0.00186951]",0.08501982481474293,"[ 0.00963816 -0.00766634  0.00131024 -0.00326393  0.00931223 -0.00430332
  0.01351235  0.00217646  0.00508348  0.00817582 -0.00206677  0.00537227
 -0.00027753  0.00409066 -0.00137104  0.00168404  0.00091322  0.00295696
  0.00352448 -0.00186951]"
AAPL,"[-1.93699982e-02  2.13735366e-01 -1.14311242e-01  1.37402161e-03
  5.52819336e-02 -2.09219555e-01  2.21722430e-01  1.83006847e-01
 -1.56199295e-01 -3.26691607e-01 -8.97393165e-02 -5.96364558e-02
 -4.10228205e-02 -6.85784178e-02 -5.94443928e-02  2.18838261e-02
 -1.73017450e-02 -3.63758075e-01  6.35610597e-02  3.43501198e-01
 -1.20820873e-01 -9.38156551e-03  6.50496838e-02  2.45086712e-01
 -2.48629742e-01  3.24586276e-01 -9.27717944e-02 -1.12423236e-01
  2.12343192e-01  4.77566630e-02  9.06873192e-02  2.17951401e-01
 -1.35697874e-01  2.93011838e-02  5.52834648e-01 -1.02658666e+00
  2.41630160e-01 -1.29409577e+00 -1.66466018e+00  5.63504199e-01
 -1.94194737e+00  2.03894758e+00 -7.03896995e-01  1.21701536e+00
  9.77428891e-01 -4.55922583e-02  8.50917291e-01 -1.18110760e-01
 -2.06679218e-01  1.07984212e+00 -3.56077026e-01  2.10566742e+00
  7.22748512e-01  0.00000000e+00]",-0.00722099415895714,0.9650189643566379,[ 0.000944    0.00024713 -0.00033141  0.00011567 -0.00046257 -0.00089954],-4.286836201903186,0.01374835357686671,0.7793952401395988,-0.03467388947185029,"[-0.12413267 -0.10151836 -0.06501091 -0.03512164  0.01922451  0.06080254
  0.09241986  0.1272682   0.16753693  0.18728204  0.18288865  0.12944686
  0.00832457 -0.16378225 -0.32511469 -0.36208779 -0.23400828 -0.17862693
 -0.1823356   0.03306194  0.71203142  1.34240604  1.67000558  0.67026336
 -0.00664832]",[ 0.00012209  0.00057718 -0.00119916  0.0001227   0.00086731 -0.00142826],"[ 0.0134557  -0.00143348 -0.00408338  0.00751099 -0.00552523 -0.00118028
  0.00292092 -0.00499767  0.00645683 -0.00054366  0.00388249  0.00377808
 -0.00077137  0.00521679 -0.00145395 -0.00187057  0.00448073  0.00021148
  0.00794559  0.00079753]",0.08526659211034378,"[ 0.0134557  -0.00143348 -0.00408338  0.00751099 -0.00552523 -0.00118028
  0.00292092 -0.00499767  0.00645683 -0.00054366  0.00388249  0.00377808
 -0.00077137  0.00521679 -0.00145395 -0.00187057  0.00448073  0.00021148
  0.00794559  0.00079753]"
ABBV,"[-0.1534598   0.17374063 -0.11056258  0.0714004   0.00446983 -0.07362927
 -0.03562893  0.11589563 -0.04279062 -0.09025465 -0.05479417 -0.00275791
  0.0552344   0.02567794 -0.07403861  0.13782562 -0.14940319 -0.17692151
  0.06163761  0.33343373 -0.00850856 -0.05493378  0.1396965  -0.0600393
 -0.12563914  0.03551009 -0.1580896  -0.22182237  0.05215727  0.11000048
  0.19770848  0.09663494 -0.048058   -0.10097531 -0.04091325 -0.16128777
 -0.03159626 -0.79619654 -0.63897271 -0.07886724 -1.32633245  1.69624555
 -1.10834696  1.96711897  0.6515752   0.63078605  1.61312168 -0.35076446
  1.146862   -0.6659756   0.620634   -0.92160123  0.15825618  0.        ]",-0.007221168249468764,0.9746167307937886,[ 0.00029601 -0.0018096   0.00022202 -0.00035765 -0.00027231 -0.00078854],-4.111362509414508,0.01638543400207288,0.7766347469117246,-0.035006742379822105,"[-0.12385204 -0.09985401 -0.06635898 -0.03149371  0.01151567  0.05793143
  0.09561864  0.13697397  0.16903697  0.18951553  0.18723361  0.13485611
  0.00810647 -0.15524644 -0.33420023 -0.34698173 -0.23356307 -0.17736369
 -0.16945384  0.02452323  0.72736969  1.27954916  1.70238825  0.62640923
 -0.00931795]",[-0.00017714  0.00015602 -0.00103982  0.00034934  0.00057897 -0.00119377],"[ 0.01310705 -0.00315558 -0.00163528  0.00664343 -0.00396819  0.00147727
  0.00120966 -0.00307246  0.00550176 -0.00174164  0.00596109  0.00319054
  0.00110509  0.0074659  -0.00257007  0.00208124 -0.00025136  0.00316174
 -0.00066861 -0.0009458 ]",0.08458789670272583,"[ 0.01310705 -0.00315558 -0.00163528  0.00664343 -0.00396819  0.00147727
  0.00120966 -0.00307246  0.00550176 -0.00174164  0.00596109  0.00319054
  0.00110509  0.0074659  -0.00257007  0.00208124 -0.00025136  0.00316174
 -0.00066861 -0.0009458 ]"
ABT,"[-0.21354595  0.38287967 -0.02212864 -0.07780236 -0.01994934 -0.16317486
  0.20584727  0.48386472 -0.18421989 -0.29053801 -0.01819215  0.02570989
  0.03648939  0.0060744  -0.09735247 -0.08298828 -0.02349562 -0.42618598
 -0.06754322  0.53571177  0.14180299 -0.01557521  0.18591043  0.24191216
 -0.07409184  0.29182967 -0.24968173 -0.15752009  0.08787539  0.11280914
  0.17981615  0.21546006  0.02782206  0.45064371  0.86292253 -1.18515632
  1.57743967 -2.49636521 -0.66712034 -0.48568789 -2.42724133  2.20654252
 -1.31888356  1.11274548  1.33961774 -0.95137578  0.60123244  0.11922999
 -1.07726431  1.10601952  0.29846203 -0.20710503  0.91814041  0.        ]",0.1661385281505041,0.8115245975486621,[ 0.00142131  0.00026742 -0.00012693  0.00088011 -0.00058158 -0.00037786],-4.8696967761828525,0.007675692387806682,0.7753977593314172,-0.033032439801378786,"[-0.12182893 -0.10354406 -0.06728673 -0.03380152  0.01888034  0.07013635
  0.09187111  0.12975459  0.17133601  0.1914223   0.18543545  0.13247733
  0.00540329 -0.17215642 -0.32573291 -0.36898688 -0.24845357 -0.15799229
 -0.14691811  0.0307179   0.73105404  1.33413719  1.71597637  0.66179792
 -0.01863236]","[ 3.82706370e-05  2.65750030e-04 -9.92836964e-04  3.33825691e-04
  8.49424616e-04 -9.79697730e-04]","[ 0.0147353  -0.00057528 -0.00454099  0.01139386 -0.00897328  0.00171841
 -0.00038386 -0.00599621  0.00674864 -0.00218036  0.00393297  0.00484655
 -0.00340897  0.00444652 -0.00055137 -0.00446176  0.00446845  0.00207055
  0.00172575  0.00079531]",0.08506396244106826,"[ 0.0147353  -0.00057528 -0.00454099  0.01139386 -0.00897328  0.00171841
 -0.00038386 -0.00599621  0.00674864 -0.00218036  0.00393297  0.00484655
 -0.00340897  0.00444652 -0.00055137 -0.00446176  0.00446845  0.00207055
  0.00172575  0.00079531]"
ACN,"[-1.38284564e-01  2.44343034e-01 -1.89187367e-02  1.95136221e-01
  4.84357270e-02 -1.68367659e-01  4.04981991e-01  3.26393134e-01
 -6.34313934e-02 -7.53428595e-01  1.43935618e-01  8.43648061e-02
  1.38301929e-01 -1.08289215e-01  9.54737691e-02 -1.09043759e-01
 -7.65836352e-04 -1.76986784e-01  6.30903648e-02  1.99712353e-01
 -2.59694761e-03  3.10495387e-01 -1.29456568e-01  2.21168642e-01
  2.09060439e-02  1.36391810e-01  1.07369680e-01  2.11598614e-01
  1.36068730e-01 -1.21781945e-01 -8.61391526e-02  2.09208671e-01
 -2.40447870e-01  4.47406886e-01  1.76191296e+00 -2.63717651e+00
  1.73563065e+00 -2.34517134e+00 -2.60849028e+00  1.60931485e+00
 -2.63686627e+00  1.74130017e+00  1.13348262e+00 -1.34657366e+00
  6.89582488e-01 -4.66034500e-01 -2.01731068e+00  2.00630505e+00
 -5.68375633e-01  6.08588921e-01  1.08792790e+00  2.08770989e-01
 -3.16851762e-01  0.00000000e+00]",0.45746455530149827,0.516186920320112,"[ 1.49647993e-04 -5.44713599e-06 -5.72465551e-04  8.98672236e-04
 -7.75407916e-04 -4.36018932e-04]",-4.7061274362048024,0.009039716766531281,0.7769471579570365,-0.03435113402185741,"[-0.12187983 -0.09677629 -0.06539094 -0.03418416  0.02431559  0.06523084
  0.09546891  0.11053629  0.17698007  0.19466325  0.19167187  0.12818713
  0.01640373 -0.17241927 -0.32449018 -0.34874872 -0.2313068  -0.19348197
 -0.16512665  0.08580498  0.66943362  1.34285436  1.72104061  0.6358977
  0.00532487]",[ 0.00093738  0.00030239 -0.00174696 -0.00035634  0.00080152 -0.00181316],"[ 0.01468529  0.00186654 -0.0086871   0.01183983 -0.00848884 -0.00357253
  0.00556787 -0.00706648  0.00539915  0.00468658 -0.0032855   0.00244914
 -0.00191168 -0.00308003  0.00477421 -0.00244638  0.00346045  0.00399354
  0.0034562  -0.00187139]",0.08578671155487495,"[ 0.01468529  0.00186654 -0.0086871   0.01183983 -0.00848884 -0.00357253
  0.00556787 -0.00706648  0.00539915  0.00468658 -0.0032855   0.00244914
 -0.00191168 -0.00308003  0.00477421 -0.00244638  0.00346045  0.00399354
  0.0034562  -0.00187139]"
ADBE,"[-0.26621544  0.17278635 -0.05564605  0.04184776  0.12927198 -0.21257022
  0.31485578  0.29949769 -0.11910945 -0.55848385  0.16464165  0.03353684
  0.11052726 -0.08643076 -0.05977561 -0.0264856  -0.07617663 -0.14881941
  0.04934093  0.32678701  0.12077732  0.2340475  -0.02583108  0.25322756
 -0.017626    0.15683036 -0.09827795  0.16337138  0.17189735 -0.17017792
 -0.11802923  0.31623077 -0.25578778  0.70687286  2.15244804 -2.70180945
  2.13440126 -2.8803556  -2.20280489  0.83569701 -2.39892121  1.15135811
  0.53580203 -0.68777009  0.07123257  0.36462014 -1.0519257   0.94378479
  0.48056341 -0.21821949  0.47230255  0.55897494  0.0307104   0.        ]",0.6665750908657248,0.30960615951308923,[ 0.00227126 -0.0011597   0.00053871  0.00066227 -0.00054957 -0.0006198 ],-4.718412275107348,0.00892934464229736,0.7743134578280073,-0.034981042976296395,"[-0.12248959 -0.10062985 -0.06342926 -0.03522221  0.02155945  0.06437536
  0.09376677  0.11867375  0.17857062  0.19220231  0.19019927  0.1294191
  0.00744476 -0.16720238 -0.3300972  -0.34733496 -0.23221426 -0.18014416
 -0.14983421  0.0711044   0.69054293  1.34608017  1.7163004   0.64124259
 -0.00717267]",[ 0.00083327  0.0003727  -0.00187095 -0.00043375  0.00110619 -0.00182039],"[ 0.01544935  0.00304765 -0.00889064  0.01301193 -0.01008927 -0.00229687
  0.0032098  -0.00633036  0.00369205  0.0031185  -0.0013079   0.00088464
  0.00038629 -0.00047512  0.00158741  0.00058469  0.00102386  0.00228844
  0.00433171 -0.0011444 ]",0.0854773858632676,"[ 0.01544935  0.00304765 -0.00889064  0.01301193 -0.01008927 -0.00229687
  0.0032098  -0.00633036  0.00369205  0.0031185  -0.0013079   0.00088464
  0.00038629 -0.00047512  0.00158741  0.00058469  0.00102386  0.00228844
  0.00433171 -0.0011444 ]"
ADI,"[ 1.95982442e-01  2.24781416e-01  1.30911028e-02  2.61930640e-01
 -2.14624169e-01  8.42871174e-02  3.28375467e-01  1.28029187e-01
  8.34909753e-02 -4.69084816e-01  1.41780435e-02  2.06680592e-03
  7.39299531e-02  5.15865717e-03  6.55658312e-02 -1.36137284e-01
  1.07167262e-01 -2.75081041e-01  5.10228729e-02  1.54983903e-01
 -2.29630721e-01  1.56136755e-01  7.62361940e-02  5.22354224e-02
 -9.42616595e-02  1.42335903e-01  2.59670597e-01 -3.99617839e-02
 -2.08133851e-02  1.61332624e-01 -2.20698710e-02 -1.33096068e-01
  1.64362293e-02 -2.80243458e-01  2.25857176e-01 -1.08870421e+00
 -1.48826209e-01  1.38394966e-03 -2.10942337e+00  1.75015806e+00
 -1.47040451e+00  2.05534292e+00  9.45821920e-01 -3.22721528e-01
  1.48373562e+00 -8.24998946e-01 -4.40891180e-01  1.35888802e+00
 -9.03063527e-01  1.56752127e+00  1.31284088e+00  1.85369732e-01
  1.97955204e+00  0.00000000e+00]",-0.007221114602420398,0.9679975565360079,[-0.00070133  0.0029856  -0.00194246  0.00097868 -0.00094715 -0.0007063 ],-4.630249248208893,0.009752328049088885,0.7838286791162087,-0.03463671563102016,"[-0.12168746 -0.09496678 -0.07159705 -0.02763585  0.02269031  0.05918096
  0.10005196  0.1209052   0.17028975  0.1898036   0.18876992  0.134204
  0.01554825 -0.173665   -0.31576793 -0.35363538 -0.23498286 -0.19489862
 -0.19592357  0.06485038  0.71141809  1.30959186  1.70167857  0.63558622
  0.01612197]","[ 2.64752211e-04 -1.98010009e-05 -9.09520481e-04 -1.47993466e-04
 -1.06887676e-04 -1.11424345e-03]","[ 0.01264892 -0.00255055 -0.00423905  0.00635411 -0.00161429 -0.00264253
  0.00658079 -0.00384634  0.00650032  0.00395917 -0.0006028   0.00501049
 -0.00289271  0.00172085  0.0026567  -0.00370987  0.00623149  0.00487819
  0.00289353  0.00520744]",0.08550105999568314,"[ 0.01264892 -0.00255055 -0.00423905  0.00635411 -0.00161429 -0.00264253
  0.00658079 -0.00384634  0.00650032  0.00395917 -0.0006028   0.00501049
 -0.00289271  0.00172085  0.0026567  -0.00370987  0.00623149  0.00487819
  0.00289353  0.00520744]"
ADM,"[ 7.85790262e-01 -1.59778856e-01 -3.53475012e-02  5.78030367e-01
 -2.84098045e-01  2.98140083e-01 -4.94416273e-02 -6.53051385e-01
  2.99625797e-01 -1.36016915e-01 -2.31637201e-01 -1.07058438e-01
 -3.52105582e-03 -1.90979230e-02  3.83421575e-01  3.10127592e-02
  1.86535520e-01  5.63543626e-02  2.17133989e-01 -6.44367739e-01
 -8.58296670e-01  4.39740652e-02 -2.37973747e-01 -4.45060434e-01
 -1.89038167e-01 -1.54803322e-01  8.34563635e-01 -7.67745517e-02
 -8.19354094e-02  2.83886227e-01  1.02712303e-02 -6.36089768e-01
 -2.00549827e-03 -1.88341125e+00 -2.99767996e+00  2.16799506e+00
 -4.77717985e+00  5.39490781e+00 -1.78007300e+00  3.60074887e+00
  1.50957939e+00  1.32276064e+00  2.18766306e+00 -1.46771522e-01
  1.53561524e+00 -5.40354148e-01  2.59201684e-02  1.10779071e+00
 -5.87835029e-01  1.52248413e+00  7.93113791e-01  9.23237866e-01
  3.03897186e-02  0.00000000e+00]",-0.8055656574673028,1.7680857252115578,[ 0.00021213 -0.0005747  -0.00016133  0.0006919  -0.00052717 -0.00018755],-5.261052730764884,0.0051898383394125705,0.7959709932690183,-0.03841420474667427,"[-0.12364681 -0.08691085 -0.07237723 -0.02245306  0.01178399  0.03427728
  0.10525032  0.13157488  0.15736781  0.18336019  0.1869109   0.13414928
  0.03804463 -0.15798251 -0.30680162 -0.31924844 -0.21694681 -0.27540492
 -0.27897935  0.05431272  0.66306381  1.2270046   1.68037565  0.59587901
  0.05964263]","[ 3.55280985e-05 -1.35263843e-04 -6.61475319e-04 -1.14260567e-04
 -1.40959517e-03 -1.24571017e-03]","[ 0.00804216 -0.01181956  0.00501004 -0.00734553  0.01430966 -0.00283281
  0.01316554  0.00404958  0.00511314  0.006741   -0.00102029  0.00591569
 -0.00157631  0.00392957  0.0009136  -0.00251667  0.00650641  0.003728
  0.00381744  0.00108997]",0.08500116978340971,"[ 0.00804216 -0.01181956  0.00501004 -0.00734553  0.01430966 -0.00283281
  0.01316554  0.00404958  0.00511314  0.006741   -0.00102029  0.00591569
 -0.00157631  0.00392957  0.0009136  -0.00251667  0.00650641  0.003728
  0.00381744  0.00108997]"
