,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.0649959   0.06000218  0.01157866  0.09948835 -0.09762109 -0.02544584
 -0.23425454 -0.19107758  0.05239695  0.07558957 -0.1782504   0.06877071
  0.09218065 -0.28887041  0.16906432  0.0283242   0.02774733 -0.0672995
  0.11928109 -0.11578582 -0.02178949  0.04714798 -0.10479089  0.05554783
 -0.0400883  -0.18731229  0.04229129 -0.12710788  0.17166211  0.29358137
 -0.08213585  0.05912404  0.09123792  0.09278637 -0.56606103 -1.04569633
 -0.64122348 -0.92098542  0.28718125 -0.351216    0.59155504 -0.05139519
  0.90335064  0.39062309  0.33108334  0.55333134  0.88881741  2.15660196
 -0.0817566   0.00772675 -2.18872867 -0.44696535  0.97128033  0.        ]",0.11275966877734453,0.863397495422675,[ 0.00061975 -0.00108442  0.00010946  0.00032654 -0.00042461 -0.0003996 ],-5.448031124755215,0.004304771911417351,0.8131047801027546,-0.03758204343584803,"[-0.14408442 -0.11796462 -0.08742898 -0.04305413 -0.00410736  0.03822587
  0.09179093  0.13652976  0.16262248  0.20394757  0.20800276  0.15488976
  0.08263279 -0.09266904 -0.29258407 -0.37840188 -0.26747589 -0.24360768
 -0.21739292 -0.12298803  0.42348166  1.19245155  1.8251846   1.45745325
 -0.00410577]",[ 0.00040382  0.00100312 -0.00022583  0.00019551 -0.00036122  0.00028171],"[ 1.03771797e-02 -3.69620727e-03 -4.11825497e-03  3.17363886e-03
 -3.72812437e-03  4.39585830e-03 -2.05620749e-03  6.41052324e-04
 -1.44189912e-04  9.75524851e-04  3.99069946e-03  2.09783470e-03
  9.53488936e-04  4.53900053e-03  4.94281778e-03  8.02807150e-05
  2.74388877e-03 -3.42649746e-03  2.21490265e-03  2.27020794e-03]",0.0830810765291042,"[ 1.03771797e-02 -3.69620727e-03 -4.11825497e-03  3.17363886e-03
 -3.72812437e-03  4.39585830e-03 -2.05620749e-03  6.41052324e-04
 -1.44189912e-04  9.75524851e-04  3.99069946e-03  2.09783470e-03
  9.53488936e-04  4.53900053e-03  4.94281778e-03  8.02807150e-05
  2.74388877e-03 -3.42649746e-03  2.21490265e-03  2.27020794e-03]"
AAL,"[-0.19752781  0.01446015  0.07588664  0.15828789 -0.21886489 -0.13539126
 -0.18011466 -0.11731132  0.09097074  0.06824665  0.10675929  0.03034846
 -0.08540123 -0.09441539  0.07554748  0.08608861 -0.16499113 -0.11277849
  0.17097136 -0.09618016 -0.21708715  0.12717126  0.06297221  0.13043394
 -0.20518832 -0.03091893  0.03788492 -0.01444281  0.31439468  0.20810478
 -0.16507821 -0.13525298 -0.12617609 -0.11446972  0.01452235 -0.290158
 -0.73918845 -0.69588929 -0.32036081 -1.42325853  0.75650736  0.29733072
  1.4502786   0.7160877   0.14457301 -0.01192493  0.64500572  1.51860562
  0.06273297 -0.12961806 -0.65185021  2.62554495  1.22643801  0.        ]",0.14251192376026559,0.8262852395956471,"[ 2.25863804e-04 -5.68240213e-04  4.47444506e-04 -2.08146741e-05
  9.00976646e-05 -7.92476476e-05]",-5.273559216556479,0.005125335890187643,0.8078273215348416,-0.03795374432664886,"[-0.14235976 -0.11681045 -0.09060014 -0.04604695 -0.0028475   0.04035873
  0.09355007  0.13651333  0.17457872  0.2011152   0.19971389  0.16538868
  0.0768442  -0.0915464  -0.30537398 -0.3812575  -0.2640371  -0.2383467
 -0.24069962 -0.1083985   0.45637279  1.2117931   1.79156039  1.47167709
 -0.00483371]",[ 0.00056181  0.00139744 -0.00041544 -0.00015726 -0.00090139 -0.00030419],"[ 0.00976315 -0.00190964 -0.00182872  0.00300808 -0.0031925   0.00264186
 -0.0052055   0.00115806  0.0010198   0.00275218  0.00525367  0.00163298
 -0.00087053  0.00411526  0.00313162  0.00038834  0.00239323  0.00094783
  0.01058834  0.00342851]",0.08352335368173877,"[ 0.00976315 -0.00190964 -0.00182872  0.00300808 -0.0031925   0.00264186
 -0.0052055   0.00115806  0.0010198   0.00275218  0.00525367  0.00163298
 -0.00087053  0.00411526  0.00313162  0.00038834  0.00239323  0.00094783
  0.01058834  0.00342851]"
AAP,"[-0.02115343 -0.00595806 -0.08946251  0.04101137 -0.21113774 -0.0673509
 -0.22271396 -0.11372201 -0.02984221  0.14689671  0.08773364  0.04427211
 -0.12092971 -0.12151186  0.07005924  0.06440791 -0.036827   -0.18078745
  0.09023413 -0.11166147 -0.07798464  0.08195013 -0.03487638  0.0696667
 -0.14325483 -0.13779044 -0.05582131 -0.1790683   0.34455878  0.13661909
 -0.06216569 -0.09428188 -0.09673894 -0.23433478  0.54875713  0.31543303
 -0.26324045 -0.07132634 -1.06391815 -1.55413332 -0.1890268  -0.35128
  1.36432238  0.26227145  0.17466466 -0.14091249  1.35848553  2.49181184
  0.41183777  0.05115056 -1.89695443  0.98457918  1.32582008  0.        ]",0.015237239195734312,0.9576535401930567,"[-1.00180905e-04 -8.41959598e-04  3.50932907e-04  9.83721256e-05
  7.01684494e-06  7.51977931e-05]",-5.23022635060472,0.0053523136661027685,0.8113729382969899,-0.0381851657125999,"[-0.14618196 -0.11924743 -0.09034935 -0.04402197 -0.00368936  0.04067157
  0.08906162  0.13908221  0.17360374  0.20149167  0.19775841  0.16344918
  0.07702359 -0.09206867 -0.29638032 -0.38639938 -0.27192149 -0.24095504
 -0.2243567  -0.11700357  0.43550741  1.19262359  1.80180462  1.45937632
 -0.01066513]",[ 0.00023085  0.00148216 -0.00063571  0.00015363 -0.00073282 -0.00027519],"[ 0.00937384 -0.00028081 -0.00018279  0.00452771 -0.00143363  0.00066463
 -0.0054141  -0.00160474 -0.00081222  0.00247818  0.00391195  0.00182308
 -0.00133198  0.00604968  0.00604884  0.00098289  0.00306085 -0.00254933
  0.00599875  0.00382271]",0.08307553330211377,"[ 0.00937384 -0.00028081 -0.00018279  0.00452771 -0.00143363  0.00066463
 -0.0054141  -0.00160474 -0.00081222  0.00247818  0.00391195  0.00182308
 -0.00133198  0.00604968  0.00604884  0.00098289  0.00306085 -0.00254933
  0.00599875  0.00382271]"
AAPL,"[ 1.60312905e-03  1.88938283e-02 -5.99067327e-02 -3.38473886e-02
 -9.02921050e-02 -4.79614362e-02 -1.01876667e-01 -9.66117997e-02
  1.34203598e-02  5.62320909e-02 -1.70115536e-02 -2.69362574e-03
 -7.95287444e-02 -1.42503860e-01 -1.18022893e-02  7.73834609e-02
 -3.19196315e-02 -6.70250945e-02  8.68759797e-03 -1.33128320e-02
 -7.90423177e-02  4.22284953e-02  6.30438771e-03  6.37383891e-02
 -1.18214625e-01 -1.54138698e-01 -4.44128393e-02 -1.43653582e-01
  1.86316960e-01  1.24554103e-01  7.76190966e-02 -4.86503392e-02
 -6.89543235e-02 -1.81586232e-01  1.55746692e-01 -3.77307526e-02
 -1.47946684e-01 -1.63865988e-03 -3.67216031e-01 -5.73191069e-01
 -2.27718938e-01 -5.27550724e-01  4.70842651e-01 -1.52021287e-01
  5.73773458e-01  5.92065083e-01  1.11780050e+00  1.72995671e+00
 -3.60745880e-01 -2.02299249e-01 -1.13545166e+00  8.13309165e-01
  1.34728183e-01  0.00000000e+00]",0.015237154001203169,0.9569218730779608,"[-5.05691831e-04 -1.85614091e-03  7.92896711e-04 -3.38915795e-04
  2.57205139e-04  5.13825103e-05]",-5.255918974992947,0.005216550209384353,0.8118304086298224,-0.03795578988385715,"[-1.45556401e-01 -1.20920016e-01 -8.74349216e-02 -4.36518194e-02
 -2.12427948e-04  4.12463326e-02  9.07339005e-02  1.35524405e-01
  1.69375027e-01  2.00069898e-01  1.99560199e-01  1.62397410e-01
  7.17611537e-02 -9.07154482e-02 -2.96047522e-01 -3.76590989e-01
 -2.78392926e-01 -2.30833001e-01 -2.24739327e-01 -1.22293722e-01
  4.40934834e-01  1.19193192e+00  1.80603384e+00  1.45747582e+00
 -1.06323279e-02]",[ 0.00031919  0.00104108 -0.00067808  0.00054833 -0.00063408 -0.00017738],"[ 0.0095331  -0.0014123  -0.00119121  0.00477182 -0.00126399  0.00262718
 -0.00250551 -0.0017256  -0.00156299 -0.00016821  0.00236025  0.00287746
  0.00107607  0.00521437  0.00366596 -0.001019    0.00222786 -0.00034069
  0.00538217 -0.00015689]",0.08336997651478621,"[ 0.0095331  -0.0014123  -0.00119121  0.00477182 -0.00126399  0.00262718
 -0.00250551 -0.0017256  -0.00156299 -0.00016821  0.00236025  0.00287746
  0.00107607  0.00521437  0.00366596 -0.001019    0.00222786 -0.00034069
  0.00538217 -0.00015689]"
ABBV,"[ 0.00746436  0.06087306  0.01932655  0.06856379 -0.19584372  0.09046683
 -0.3568814  -0.12676764 -0.04777657  0.19181061 -0.06927771  0.10152692
  0.08835911 -0.29509261  0.15146089  0.06652693 -0.16875645  0.06901733
  0.1397264  -0.16349458 -0.02795932 -0.12136914 -0.08687198  0.18900467
 -0.23885445 -0.13731438 -0.02564615 -0.17471172  0.22887041  0.20696467
  0.0089474   0.08077996  0.10256285 -0.20918581 -1.05705246 -1.74531645
 -0.18924377  0.06474506  1.04432325 -0.18658144 -0.4130797  -0.7818546
  1.10751817  0.66853407  0.77055473  0.21867546  0.69434713  1.96586682
  0.35235002  0.09221789 -1.63761014  1.24791658  1.89837184  0.        ]",0.35824411512681964,0.6184885267775513,"[ 1.90918500e-04 -1.10078178e-04  1.07879337e-04 -1.13143066e-04
  4.73499318e-07 -2.64549698e-04]",-5.683637113199419,0.0034011654958622625,0.8119482356248937,-0.037561157694813385,"[-0.14382531 -0.11867986 -0.08995882 -0.0398701  -0.007605    0.04031588
  0.08804211  0.14117663  0.16681585  0.2051177   0.20806583  0.15481081
  0.08176947 -0.08995794 -0.30739409 -0.36810615 -0.26579648 -0.24865187
 -0.21704343 -0.14824834  0.42635676  1.22366213  1.78320413  1.46027758
 -0.00855639]",[ 0.00024854  0.00117506 -0.00049864  0.00044898 -0.00032096  0.0002437 ],"[ 0.00940516 -0.00523781 -0.00604412  0.00437625 -0.00093983  0.00649223
 -0.00131457 -0.00225057 -0.00247786  0.00144623  0.00460018  0.00325213
  0.00022555  0.00371356  0.00447915  0.00103004  0.00287007 -0.00179197
  0.00709542  0.00463389]",0.08268205741946023,"[ 0.00940516 -0.00523781 -0.00604412  0.00437625 -0.00093983  0.00649223
 -0.00131457 -0.00225057 -0.00247786  0.00144623  0.00460018  0.00325213
  0.00022555  0.00371356  0.00447915  0.00103004  0.00287007 -0.00179197
  0.00709542  0.00463389]"
ABT,"[ 0.0034195   0.10686772  0.01832569  0.05608223 -0.24389533  0.01471116
 -0.28381903 -0.14694494  0.01215015  0.22243366 -0.03984811  0.08618883
 -0.04565941 -0.23921963  0.13199688  0.06930491 -0.05973618 -0.02571738
  0.13940859 -0.1511353  -0.08936185  0.00782014 -0.09037743  0.10656464
 -0.16292065 -0.12869002 -0.02553542 -0.11114397  0.24248776  0.24197861
 -0.01391599 -0.03559241  0.03857806 -0.15147338 -0.52402042 -1.03454294
 -0.25577655 -0.14194772  0.18634833 -0.97206389 -0.15017489 -0.47619909
  1.53980346  0.93497401  0.49001883  0.29932314  0.57261727  1.93146951
 -0.03089316 -0.29651115 -1.72375582  0.97903162  1.41225765  0.        ]",0.10954279632358083,0.8632650307550229,"[ 9.49169649e-04 -2.97691862e-04  7.29108887e-04  2.69652687e-04
  6.26770034e-05 -2.69659636e-04]",-5.332939477896012,0.004829851882697675,0.8118669227584693,-0.037126472384435595,"[-0.14377348 -0.11894481 -0.09116495 -0.04189224 -0.00553772  0.03971649
  0.09038582  0.14214833  0.1683903   0.20433546  0.20180588  0.15756224
  0.08035055 -0.09097373 -0.29830763 -0.37509161 -0.26619106 -0.24681854
 -0.22531845 -0.12903425  0.42619001  1.20452111  1.79903746  1.46130697
 -0.00807301]",[ 0.00041602  0.00120907 -0.00035325  0.00035115 -0.00061411  0.00011143],"[ 0.00959065 -0.00358339 -0.00402381  0.00430342 -0.00155862  0.00412091
 -0.00373614 -0.0015034  -0.00136868  0.00281577  0.00569567  0.00255508
  0.00020506  0.00363979  0.00438041 -0.00016632  0.00191997 -0.00224304
  0.00617517  0.00362999]",0.0829989286493757,"[ 0.00959065 -0.00358339 -0.00402381  0.00430342 -0.00155862  0.00412091
 -0.00373614 -0.0015034  -0.00136868  0.00281577  0.00569567  0.00255508
  0.00020506  0.00363979  0.00438041 -0.00016632  0.00191997 -0.00224304
  0.00617517  0.00362999]"
ACN,"[ 0.1425986   0.16489179  0.009432   -0.0202102  -0.01956827  0.00914142
 -0.10860309 -0.07853124  0.02876832 -0.00260515 -0.2404451   0.07009852
  0.10314213 -0.15563565  0.19508017 -0.05101292  0.06800587  0.02005554
  0.03360204 -0.06841306  0.05121437 -0.06878091 -0.17116817 -0.03347016
  0.1366175  -0.18218889  0.0226509   0.01856608  0.04367533  0.24517817
 -0.05729074  0.14985426  0.12834941 -0.00256582 -0.76283643 -1.12189055
 -0.05541279 -0.26775386  0.70885952  0.32472034  0.26878412  0.29290144
  0.35087696  0.42716238 -0.44291927 -0.11846394  0.14701213  1.09285366
 -0.02438616 -0.11803473 -1.56997068 -1.01545193 -0.26635066  0.        ]",0.14873339538660443,0.8275680690270139,"[ 6.76776831e-04 -3.11566330e-04  3.85201979e-04  3.13693254e-04
  6.80899931e-06  2.38756244e-04]",-5.939072797333535,0.002634471207657832,0.8146648108071123,-0.036609879850674897,"[-1.44104555e-01 -1.20569371e-01 -8.55672182e-02 -4.22201117e-02
 -3.95792291e-04  4.20003787e-02  9.10719045e-02  1.33613863e-01
  1.60221886e-01  2.04355393e-01  2.08612513e-01  1.61812879e-01
  8.36246757e-02 -9.78706582e-02 -2.88688692e-01 -3.70636900e-01
 -2.74453397e-01 -2.39187991e-01 -2.07402373e-01 -1.41458911e-01
  4.05754921e-01  1.17103869e+00  1.86290569e+00  1.45887020e+00
 -5.96302881e-03]",[ 0.00081529  0.00064696 -0.00041029  0.00027334 -0.00014635  0.00041079],"[ 1.01647513e-02 -4.24063532e-03 -4.39106935e-03  4.83043731e-03
 -1.95994581e-03  5.66516475e-03  8.54966450e-05 -2.61352392e-04
  5.58475296e-04 -7.06817298e-04  3.88961970e-03 -2.77269796e-04
 -8.68084114e-04  2.32865748e-03  1.76019667e-03  2.54302457e-04
  2.06808706e-03 -1.67915507e-03  3.64477154e-04 -1.80112353e-03]",0.08312051417176694,"[ 1.01647513e-02 -4.24063532e-03 -4.39106935e-03  4.83043731e-03
 -1.95994581e-03  5.66516475e-03  8.54966450e-05 -2.61352392e-04
  5.58475296e-04 -7.06817298e-04  3.88961970e-03 -2.77269796e-04
 -8.68084114e-04  2.32865748e-03  1.76019667e-03  2.54302457e-04
  2.06808706e-03 -1.67915507e-03  3.64477154e-04 -1.80112353e-03]"
ADBE,"[ 0.1206601   0.02463957 -0.10048616 -0.04599397 -0.12506367  0.03531846
 -0.07875242 -0.06522263 -0.04632746  0.21078352  0.0296082   0.01669448
 -0.14198938 -0.06892546 -0.01653044  0.02498806  0.1626604  -0.11021616
 -0.00227518 -0.06293602  0.04011917  0.0779082  -0.09200369 -0.04994733
 -0.00140186 -0.06171496 -0.07648694 -0.13523707  0.06720406  0.00583829
  0.09056646 -0.10206779  0.00642613 -0.05539589  0.61526306  0.63809459
  0.19991901  0.2504232  -1.113047   -0.99011637 -0.65044631 -0.61986616
  0.77919811  0.22333239  0.2567928   0.32215189  0.40288483  0.95276846
 -0.15524261 -0.35912007 -1.27981707 -1.23122512  0.61264023  0.        ]",0.0369805565326046,0.9411204514850732,"[ 7.68621805e-04 -8.95420173e-04  8.81435524e-04  8.87371706e-05
  1.69688612e-04 -7.34510113e-05]",-5.239346354506193,0.005303722457387744,0.8142237856818605,-0.03792782344418078,"[-1.46602127e-01 -1.21116436e-01 -8.82079858e-02 -4.12921509e-02
  6.22993410e-04  4.24620017e-02  8.85719653e-02  1.41106259e-01
  1.70974968e-01  2.00794105e-01  1.96599155e-01  1.65719704e-01
  7.17645755e-02 -9.45898679e-02 -2.80772808e-01 -3.79816544e-01
 -2.79684448e-01 -2.38087267e-01 -2.09283589e-01 -1.19929694e-01
  4.22997841e-01  1.16199951e+00  1.82990675e+00  1.47242214e+00
 -1.17710564e-02]","[ 3.90719635e-04  7.36467419e-04 -9.98898964e-04  5.97323224e-04
 -7.34523729e-04 -6.87104938e-07]","[ 9.96972755e-03 -7.95070852e-06  6.37599867e-04  5.94072565e-03
 -6.02075552e-04  5.69986878e-04 -3.70245279e-03 -2.98675145e-03
 -1.75857473e-03  7.23192613e-04  3.62024172e-03  2.02430972e-03
  1.17379374e-04  3.32737496e-03  1.44065441e-03 -8.11032905e-04
  1.67639232e-03 -9.46841813e-04 -5.92290590e-04  1.51887219e-03]",0.08293129678039478,"[ 9.96972755e-03 -7.95070852e-06  6.37599867e-04  5.94072565e-03
 -6.02075552e-04  5.69986878e-04 -3.70245279e-03 -2.98675145e-03
 -1.75857473e-03  7.23192613e-04  3.62024172e-03  2.02430972e-03
  1.17379374e-04  3.32737496e-03  1.44065441e-03 -8.11032905e-04
  1.67639232e-03 -9.46841813e-04 -5.92290590e-04  1.51887219e-03]"
ADI,"[ 0.08565661  0.1085668   0.0462897   0.08142993 -0.00754606 -0.02437513
 -0.14013302 -0.13382874  0.07621567 -0.0567018  -0.24020061  0.04092912
  0.18305031 -0.21791492  0.19567592 -0.03101732  0.02157346 -0.00427003
  0.07932786 -0.07429754  0.03891208 -0.0295494  -0.13038433  0.03039838
  0.07232817 -0.18460208  0.07500061 -0.02004606  0.08361364  0.30028659
 -0.10369654  0.15198463  0.11148606  0.10968025 -0.89482566 -1.36454815
 -0.48503812 -0.86080845  0.91040529  0.43890181  0.8297596   0.45246814
  0.2428818   0.18991344 -0.24353491  0.21282479  0.503914    1.36841369
 -0.17146994 -0.13764177 -1.55567767 -0.6798598   0.21002393  0.        ]",0.27779425805003954,0.6988870622818526,"[-2.02617730e-04 -9.40545172e-04  1.93610943e-04 -7.84956525e-05
 -8.25552781e-05 -2.55375124e-04]",-5.6441333451509665,0.0035382134826155774,0.8135201178852757,-0.03712856153236995,"[-1.43311873e-01 -1.18369177e-01 -8.52061436e-02 -4.31486542e-02
 -1.42949045e-03  4.00828208e-02  9.27268338e-02  1.31678622e-01
  1.60145405e-01  2.03076220e-01  2.12243641e-01  1.58774570e-01
  8.38120008e-02 -9.64084766e-02 -2.92818205e-01 -3.73120851e-01
 -2.70286156e-01 -2.39436259e-01 -2.08665197e-01 -1.34616031e-01
  4.15984555e-01  1.18738560e+00  1.85003600e+00  1.45887595e+00
 -2.75649599e-03]",[ 0.00067681  0.00075462 -0.00025612  0.00014954 -0.00014431  0.00036888],"[ 0.01049242 -0.00465948 -0.00504638  0.00354197 -0.00358649  0.00617095
  0.00030264  0.0013599   0.001089   -0.00098722  0.00318693  0.00032171
  0.00011116  0.00335895  0.00254734  0.00010418  0.00206046 -0.00155511
  0.00140793 -0.00037868]",0.08315871824987571,"[ 0.01049242 -0.00465948 -0.00504638  0.00354197 -0.00358649  0.00617095
  0.00030264  0.0013599   0.001089   -0.00098722  0.00318693  0.00032171
  0.00011116  0.00335895  0.00254734  0.00010418  0.00206046 -0.00155511
  0.00140793 -0.00037868]"
ADM,"[ 1.19875839e-01  7.54044660e-02 -5.27184654e-02 -4.60866011e-02
 -1.19137614e-01  1.12243035e-01 -2.28280878e-01 -3.65910675e-02
 -1.11940893e-01  1.83603099e-01 -7.04425541e-02  1.17445495e-01
  3.11601469e-02 -1.34214657e-01  1.54008742e-01 -1.67997387e-02
  3.30611379e-03  2.98829387e-02  6.12780501e-02 -1.30041463e-01
  6.94685316e-02 -1.21160125e-01 -1.50516107e-01  1.77149843e-02
 -1.93296248e-02 -8.98609987e-02 -6.17036028e-02 -8.94094682e-02
  1.00002174e-01  7.77311998e-02  1.30552831e-03  9.91547234e-02
  1.27611233e-01 -1.49894426e-01 -5.26204706e-01 -8.48429910e-01
  2.92703731e-01  4.88476081e-01  3.37645081e-01 -2.47097194e-01
 -7.55589269e-01 -5.34548052e-01  8.58947141e-01  6.17835716e-01
  3.23369187e-02 -4.58743778e-01  2.02173933e-01  1.18447791e+00
  7.22995399e-01  2.91838517e-01 -1.49296616e+00 -5.55781241e-01
  1.01351148e+00  0.00000000e+00]",0.6104490888617924,0.3630956396625982,"[-1.39466490e-05 -1.84846773e-04  1.71436865e-05  1.08848432e-05
 -2.47858640e-05  1.45278230e-05]",-6.599600658601752,0.0013609113973079413,0.8142080198717374,-0.03744886624586012,"[-0.14551468 -0.12113723 -0.08807775 -0.03927663 -0.00370551  0.04336828
  0.08590275  0.14059001  0.16672048  0.20564328  0.20522061  0.16273975
  0.08183601 -0.09568101 -0.29349111 -0.36997541 -0.27288372 -0.24598301
 -0.2048004  -0.15011633  0.41085741  1.18020876  1.828897    1.4689993
 -0.010912  ]",[ 0.00053796  0.00082529 -0.000869    0.00041822 -0.00025163  0.00031288],"[ 0.00968731 -0.00357502 -0.00360018  0.00593227  0.00015002  0.00459194
 -0.00140664 -0.00324785 -0.0018138   0.00074311  0.00450534  0.00113036
 -0.00187376  0.00239904  0.0021662   0.00187061  0.00325879 -0.00139757
  0.00168162  0.00212341]",0.08261156003802739,"[ 0.00968731 -0.00357502 -0.00360018  0.00593227  0.00015002  0.00459194
 -0.00140664 -0.00324785 -0.0018138   0.00074311  0.00450534  0.00113036
 -0.00187376  0.00239904  0.0021662   0.00187061  0.00325879 -0.00139757
  0.00168162  0.00212341]"
