,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-1.18106201e-01  9.30427888e-02 -1.51920154e-01  6.16843421e-02
  8.75613693e-02  1.74825902e-01 -4.07094628e-02  1.52286284e-01
  2.56510046e-03 -2.56055572e-01  1.83310275e-01  1.88894625e-01
 -1.10789213e-01 -6.42311764e-02 -2.90319426e-01  6.93513996e-02
  1.87613012e-03  7.01341409e-02 -1.12581499e-01 -2.73853138e-01
 -3.54815299e-02  3.43777433e-02 -2.19664538e-01 -2.90848915e-01
 -1.76172092e-03  7.10843112e-02  3.45824238e-01  1.62906235e-01
  6.92275844e-02  2.11635434e-01  1.19468624e-01  1.70058670e-01
 -6.23090805e-02 -1.01788292e+00 -9.26839676e-01 -4.47040146e-01
  1.51621359e+00  2.07628292e+00 -1.12649220e+00 -2.30890858e+00
 -8.43591208e-01  7.65198232e-01  1.34493848e+00 -2.78621361e-01
 -5.04824269e-01  7.18441912e-01  2.18074560e-01 -6.04727407e-01
 -6.72225731e-01 -2.13940558e-01 -1.75141392e-01 -1.83585884e+00
  2.30325594e+00  0.00000000e+00]",0.12201513533682642,0.8433762645039723,"[ 1.12402162e-04  9.93803374e-04 -2.01266035e-04  2.29572225e-04
 -7.63392495e-05  1.93454599e-04]",-5.677898339942822,0.00342074012691401,0.8147896705567406,-0.03499342230057504,"[-0.12315126 -0.09618913 -0.0602085  -0.01996213  0.01849205  0.06609847
  0.10419279  0.13501173  0.18332866  0.19338779  0.1665435   0.09296379
 -0.06075774 -0.21881247 -0.33515278 -0.27897036 -0.22311479 -0.21519992
 -0.11629757  0.25525848  0.81956015  1.26099585  1.29399969 -0.08713647
  0.02755772]",[-0.00035905  0.00095253 -0.00040797  0.00114796 -0.00078918 -0.00094139],"[ 4.14899740e-03 -8.79735527e-03 -6.15345649e-03  8.97876269e-03
 -5.31518736e-05 -1.41429499e-03 -6.27381618e-03 -1.96201364e-03
  1.15661515e-03  3.36841739e-03  6.16092644e-04 -2.97941648e-04
  1.19737558e-03  2.86432632e-03 -2.01244371e-03 -1.37600528e-03
  8.69068962e-04  3.09477492e-04 -8.70303713e-04  5.26506212e-03]",0.08692739598495276,"[ 4.14899740e-03 -8.79735527e-03 -6.15345649e-03  8.97876269e-03
 -5.31518736e-05 -1.41429499e-03 -6.27381618e-03 -1.96201364e-03
  1.15661515e-03  3.36841739e-03  6.16092644e-04 -2.97941648e-04
  1.19737558e-03  2.86432632e-03 -2.01244371e-03 -1.37600528e-03
  8.69068962e-04  3.09477492e-04 -8.70303713e-04  5.26506212e-03]"
AAL,"[ 8.23070663e-02 -9.07198502e-02  2.05970132e-03 -6.63046565e-02
 -9.16169913e-03  4.54520037e-04 -3.11097730e-02 -5.08706426e-03
  8.69662390e-02 -1.87749782e-01 -9.52195619e-02 -5.29161703e-02
 -2.01067707e-02  1.52939162e-01  2.02787314e-01  1.62085994e-01
  1.27829523e-01 -1.05596772e-01  9.43249471e-02  2.72960856e-01
 -1.30534585e-02 -7.09443151e-02  4.93975873e-02  1.46360162e-01
  1.71513356e-02 -8.78993631e-02 -1.21083440e-01 -3.46223892e-03
 -1.52247415e-02 -3.43891942e-02  1.85835580e-01 -5.35408166e-02
 -7.15607435e-02  7.87670345e-01  7.10160088e-01  9.81160093e-02
 -1.44785617e+00 -1.00729954e+00  1.01564312e+00  7.41833313e-01
  1.13608019e-01  3.95886190e-01 -1.66614105e-01 -8.80032228e-01
 -5.91172040e-01 -9.76355733e-02  1.24136678e+00  6.80703095e-01
 -5.63019649e-01 -2.49354430e-02 -3.82516775e-01 -1.43142465e+00
 -9.11235868e-02  0.00000000e+00]",-0.42510442749507416,1.3880307060875419,"[-7.89561772e-04  2.37040429e-04 -3.91964065e-04  1.80108037e-04
 -4.38642658e-05  7.79809681e-05]",-5.902984837225583,0.002731280212967253,0.81905738685642,-0.03663595182203889,"[-0.11999031 -0.09895167 -0.06255669 -0.02476375  0.01905698  0.06136458
  0.10754867  0.13797682  0.17155548  0.18375048  0.16868814  0.10339262
 -0.03128937 -0.21533611 -0.3286258  -0.2956647  -0.20278175 -0.15586883
 -0.111087    0.23770964  0.86249151  1.35329052  1.2983994  -0.10443869
 -0.00369869]",[-0.00068016  0.00069499 -0.0010753   0.00141661 -0.00136646 -0.000848  ],"[ 0.01002724 -0.00442619 -0.00466085  0.0009984  -0.00867373  0.00425397
  0.00253492  0.0012025  -0.00012323 -0.00060815 -0.00089501 -0.00117529
 -0.00064622  0.0053969   0.00166332 -0.00136454  0.00062644 -0.00052039
 -0.00063749 -0.00140705]",0.08659906577058459,"[ 0.01002724 -0.00442619 -0.00466085  0.0009984  -0.00867373  0.00425397
  0.00253492  0.0012025  -0.00012323 -0.00060815 -0.00089501 -0.00117529
 -0.00064622  0.0053969   0.00166332 -0.00136454  0.00062644 -0.00052039
 -0.00063749 -0.00140705]"
AAP,"[ 2.38839153e-02 -1.13746215e-01  3.30388435e-05  1.42323182e-01
  2.63946640e-02 -1.44795526e-01  1.19234006e-01  1.85263279e-02
 -5.08788913e-02  8.68870374e-02 -1.07420267e-01 -3.61267496e-02
 -8.70087854e-03 -1.27961266e-01 -5.46777779e-02 -7.09189735e-02
 -1.83391264e-01  2.46878075e-02  1.89758127e-01 -6.26715809e-02
 -6.85718897e-02 -3.87342873e-02  9.95684140e-02  1.21221541e-01
 -4.79537973e-03  2.07545822e-02 -4.38818685e-02 -4.29106243e-02
  4.18897814e-02  1.27681241e-02 -7.47939188e-02 -7.32170154e-02
  5.05747274e-02 -1.35500766e-01  7.19317798e-02  8.69990985e-01
  6.79418931e-02 -9.38305537e-01 -9.51582164e-01  2.27325732e-01
  1.55567131e+00  6.64632044e-01 -9.92989578e-01 -5.10935003e-01
  6.17618269e-02 -1.49446477e-01 -4.45665491e-02  3.76077832e-01
  2.89085932e-01 -5.20825894e-01 -3.87911541e-01  8.14229429e-01
  7.73103444e-01  0.00000000e+00]",0.0018417952948062719,0.9725374394844818,"[-3.17748898e-04  2.13265984e-04 -2.80097928e-04 -1.87182617e-04
 -7.93316552e-05 -3.51280175e-04]",-5.399437917726368,0.00451912034630798,0.8178132904098601,-0.036861826970859816,"[-0.12000574 -0.09435782 -0.06157483 -0.0287963   0.02309291  0.0620483
  0.10370523  0.1477712   0.17156842  0.18400373  0.16907455  0.08810213
 -0.04638295 -0.22823233 -0.35290219 -0.28413821 -0.19025806 -0.1902243
 -0.12203559  0.24927853  0.87434645  1.35007404  1.29807049 -0.09391435
  0.00173373]",[-0.00080951  0.00084807 -0.00102822  0.00073153 -0.00148376 -0.00056755],"[ 0.0070391  -0.00616016 -0.00248191  0.00502341 -0.00844985 -0.00081926
  0.0012709   0.0050489   0.00091347 -0.00252848 -0.00042697  0.00103635
 -0.00087099  0.00180731  0.00094193  0.0015594  -0.0002156  -0.00048321
  0.00566893  0.00103449]",0.08722601904141172,"[ 0.0070391  -0.00616016 -0.00248191  0.00502341 -0.00844985 -0.00081926
  0.0012709   0.0050489   0.00091347 -0.00252848 -0.00042697  0.00103635
 -0.00087099  0.00180731  0.00094193  0.0015594  -0.0002156  -0.00048321
  0.00566893  0.00103449]"
AAPL,"[ 6.29556517e-02 -1.41769247e-01 -2.66400503e-02  1.12869978e-01
 -3.85503098e-02  1.10208034e-03 -3.92122550e-02  3.59082810e-02
  4.34290303e-02 -3.21811309e-01 -1.38202950e-01 -8.75479084e-02
  2.03615947e-02  6.26234046e-02  1.20215184e-01  1.27362874e-01
  5.89745979e-02 -1.42198625e-01  2.40511650e-01  1.57979203e-01
 -5.31231678e-02 -1.25360094e-01  7.54912119e-02  2.46366765e-01
  1.88325500e-02 -2.79806138e-03 -6.37859824e-02 -1.46419986e-02
  3.00683016e-02  1.46445741e-02  1.36160149e-01 -5.07175550e-02
 -1.09296070e-01  5.81516293e-01  5.58888251e-01  5.88465865e-01
 -1.09734388e+00 -1.06818964e+00  1.26389173e-01  1.75016552e-01
  1.03678518e+00  1.33664707e+00 -2.21382833e-01 -1.19452379e+00
 -1.16421921e+00 -6.43325609e-01  1.49069430e+00  1.15582690e+00
 -1.69226919e-01 -1.75329811e-01 -9.04965220e-01 -1.25821718e+00
  3.72941183e-01  0.00000000e+00]",-0.3102849430090892,1.2699638744014832,"[-8.99032218e-04 -1.50423086e-04 -2.06291326e-04  6.89383957e-05
  3.99694080e-05  1.15468647e-04]",-5.770647926116497,0.003117736796502996,0.8186453066162074,-0.03711026257782448,"[-1.20607588e-01 -9.50181021e-02 -6.32065648e-02 -2.49615263e-02
  1.86013519e-02  6.24516601e-02  1.06341336e-01  1.32981193e-01
  1.69506216e-01  1.81497792e-01  1.70723154e-01  9.87020517e-02
 -3.56522002e-02 -2.16194593e-01 -3.34870280e-01 -2.99527178e-01
 -1.87693706e-01 -1.68021472e-01 -1.18367424e-01  2.30792040e-01
  8.68201249e-01  1.37694066e+00  1.29735946e+00 -9.68695793e-02
  6.24378838e-05]",[-0.00074975  0.00079655 -0.00102737  0.00132566 -0.00140256 -0.0010042 ],"[ 9.36686170e-03 -4.91691117e-03 -3.34982117e-03  1.96328953e-03
 -8.86889063e-03  1.98902416e-03  1.01627502e-03  3.72470987e-03
  2.67860063e-03 -6.51687571e-04 -1.94022473e-03 -2.57233857e-03
 -1.97342020e-03  6.18956523e-03  3.06565956e-03 -4.80194141e-04
  4.19323963e-04 -2.08860015e-03  2.05802464e-05 -3.08428400e-04]",0.08699804463087436,"[ 9.36686170e-03 -4.91691117e-03 -3.34982117e-03  1.96328953e-03
 -8.86889063e-03  1.98902416e-03  1.01627502e-03  3.72470987e-03
  2.67860063e-03 -6.51687571e-04 -1.94022473e-03 -2.57233857e-03
 -1.97342020e-03  6.18956523e-03  3.06565956e-03 -4.80194141e-04
  4.19323963e-04 -2.08860015e-03  2.05802464e-05 -3.08428400e-04]"
ABBV,"[-2.98572652e-02  1.72253787e-01 -3.57624980e-03  7.48031123e-02
  1.44566134e-02 -8.32994913e-02 -5.28092240e-02 -5.48609884e-02
 -6.75110675e-02 -5.58851224e-04  6.55684092e-02  2.48479043e-01
  4.19602938e-02 -3.25314465e-02 -3.39274786e-02  5.46795563e-02
 -7.04666416e-02 -3.03820705e-02 -4.50026401e-02 -9.29509057e-02
 -4.33946293e-03  2.17826449e-02 -1.69817073e-02 -1.70223119e-01
 -1.58280495e-02  8.28455319e-02  6.39817103e-02  1.03783216e-02
  2.21548230e-02 -5.36431075e-03 -1.94990383e-01  1.79582420e-02
  2.09710614e-02 -6.57002264e-01 -6.51351576e-01 -3.00234038e-01
  1.23809495e+00  9.26387751e-01 -4.34794081e-01 -8.03686966e-02
 -4.86435638e-01 -6.92643639e-01  7.35861381e-02  4.40258520e-01
  4.67595565e-01 -8.43241857e-02 -1.94199025e-01  6.42168603e-01
 -2.17604780e-01 -8.78278272e-01 -2.03050098e-01  7.68207044e-01
 -3.03378563e-01  0.00000000e+00]",0.08387073262926222,0.8813684030448709,"[ 5.11626682e-04  1.13266817e-03  1.07649909e-05 -3.44292110e-04
 -9.62935273e-05 -8.96994811e-05]",-5.12401445036435,0.00595208053757468,0.8166688945558945,-0.03424347620232626,"[-0.11999286 -0.09590561 -0.06194208 -0.02688242  0.01799562  0.06004687
  0.10224483  0.14468352  0.17875938  0.19664986  0.17332457  0.09321798
 -0.04607705 -0.22246438 -0.34170555 -0.28710723 -0.21498681 -0.19607061
 -0.11168964  0.25332788  0.85082157  1.28681526  1.30051206 -0.08763058
  0.008478  ]",[-0.00068475  0.00076457 -0.00098719  0.00029978 -0.00120553 -0.00062304],"[ 5.36816658e-03 -8.01132703e-03 -5.64275295e-03  8.15074008e-03
 -3.27840086e-03  3.27308630e-04  8.43038933e-05 -8.30903164e-04
 -3.09475001e-03  1.33740529e-04  2.50984004e-03  2.24058943e-03
 -1.12510313e-03  1.39610311e-03  1.41728665e-03  2.03209107e-04
 -1.26911180e-03  1.75295240e-04  5.79106735e-03 -1.61526049e-03]",0.08683624915920707,"[ 5.36816658e-03 -8.01132703e-03 -5.64275295e-03  8.15074008e-03
 -3.27840086e-03  3.27308630e-04  8.43038933e-05 -8.30903164e-04
 -3.09475001e-03  1.33740529e-04  2.50984004e-03  2.24058943e-03
 -1.12510313e-03  1.39610311e-03  1.41728665e-03  2.03209107e-04
 -1.26911180e-03  1.75295240e-04  5.79106735e-03 -1.61526049e-03]"
ABT,"[ 0.11046178 -0.09749294 -0.04425355  0.06323075  0.04406732 -0.13663833
  0.05840697 -0.01007806  0.05340735 -0.02159505 -0.14711606  0.02832315
 -0.06630803  0.01700868  0.14094518  0.16258388 -0.10625132 -0.05362916
  0.19182353  0.21442349 -0.12723006 -0.01649005  0.12165374  0.1955455
 -0.02446426 -0.06725287 -0.09808723  0.0352373   0.0476107  -0.00585352
  0.04674246 -0.09356569  0.01759191  0.57627331  0.61223059  0.52313442
 -1.13489838 -1.45682027  0.27329557  1.02952815  1.00458772  0.54642766
 -0.97729904 -1.16378362 -0.29700239 -0.05031245  1.06437264  1.09621635
 -0.47915636 -0.97427304 -0.78722623 -0.25242987  1.1861268   0.        ]",-0.33798606810166154,1.2960218792615976,[-0.00052232  0.00040672 -0.00045202  0.00024181 -0.00014412 -0.00017102],-5.3960362838638245,0.004534518914404013,0.819656929557801,-0.036691505257684796,"[-0.12100408 -0.09614251 -0.0610679  -0.02850847  0.02147202  0.06123988
  0.10704414  0.14390973  0.16963412  0.18702077  0.16626726  0.0956784
 -0.03490654 -0.2144067  -0.34660062 -0.29130752 -0.1918673  -0.16187991
 -0.12796241  0.24822474  0.87562641  1.3637944   1.29290842 -0.10330944
 -0.00229354]",[-0.00058465  0.00085566 -0.00101362  0.00108589 -0.0014962  -0.00062731],"[ 0.00936702 -0.00471241 -0.00347755  0.00183315 -0.00988401  0.00239953
  0.00344879  0.0036585   0.00036131 -0.00257988 -0.00193448 -0.00024831
 -0.00045374  0.00480525  0.00287462 -0.00080685 -0.00188943 -0.00172091
  0.00263133  0.00202369]",0.08715155761978459,"[ 0.00936702 -0.00471241 -0.00347755  0.00183315 -0.00988401  0.00239953
  0.00344879  0.0036585   0.00036131 -0.00257988 -0.00193448 -0.00024831
 -0.00045374  0.00480525  0.00287462 -0.00080685 -0.00188943 -0.00172091
  0.00263133  0.00202369]"
ACN,"[-0.09517855  0.04556206 -0.09915821  0.02379299  0.033521    0.1414162
 -0.12300125  0.02997603  0.0474526  -0.37558446  0.08542063  0.13672204
 -0.04600385  0.08477063 -0.01366232  0.1389751   0.19291891 -0.02299384
 -0.12485615 -0.03994118  0.07602748 -0.01167549 -0.17198384 -0.17821087
  0.01337222 -0.00679887  0.18547541  0.04913798  0.08601197  0.1276171
  0.15770117  0.11774814 -0.11499703 -0.29329836 -0.4978127  -0.68462776
  0.52223457  1.53479334  0.13000113 -1.43164655 -1.16264759  0.61607807
  1.36240426 -0.4584681  -0.86934854  0.39237082  1.08491137  0.02443302
 -1.0040466   0.06396112  0.10439203 -1.72348727  0.16120564  0.        ]",0.039588763741944574,0.9276762430055011,"[-1.31065424e-03  1.06752906e-03 -7.56077689e-04  8.87382115e-05
 -8.48588238e-05  1.23518147e-04]",-5.080005094501365,0.006219877328688317,0.8152779052689523,-0.03542474889677341,"[-0.12203903 -0.0969928  -0.06159635 -0.02089858  0.01615158  0.06232638
  0.10557604  0.13081397  0.17897433  0.19118746  0.1693957   0.10050089
 -0.0442207  -0.21588682 -0.32202539 -0.28719868 -0.22475356 -0.19040767
 -0.09931635  0.24557556  0.82440237  1.28507541  1.29822005 -0.0957249
  0.01644315]",[-0.00061273  0.00098527 -0.00065868  0.00125759 -0.00090362 -0.00103749],"[ 0.00650066 -0.00763341 -0.00680754  0.00629657 -0.00162522  0.00179929
 -0.00388001 -0.00269425  0.00059322  0.00332556  0.00034924 -0.00154386
  0.00041472  0.00523149 -0.00030369 -0.00262722  0.00124621  0.00095769
 -0.00095459 -0.00044847]",0.08650182676049468,"[ 0.00650066 -0.00763341 -0.00680754  0.00629657 -0.00162522  0.00179929
 -0.00388001 -0.00269425  0.00059322  0.00332556  0.00034924 -0.00154386
  0.00041472  0.00523149 -0.00030369 -0.00262722  0.00124621  0.00095769
 -0.00095459 -0.00044847]"
ADBE,"[-0.07463153  0.12757249 -0.11452949  0.10293882  0.00517989  0.11259549
 -0.14895755 -0.00301258  0.02345308 -0.2957121   0.04656379  0.15986274
  0.0015948   0.02744103 -0.02297281  0.15241121  0.08436015 -0.0707373
 -0.05684559 -0.04969977 -0.01554689  0.02805093 -0.09240937 -0.06646575
 -0.01502203  0.05486216  0.21938793  0.13914851  0.0854211   0.10822044
  0.02270467  0.09474437 -0.10164855 -0.2628202  -0.43365551 -0.49372617
  0.56085838  1.2422446  -0.15321915 -1.14997182 -0.82929416  0.51512127
  1.22312737 -0.11505216 -0.96128515 -0.22727359  0.90422537  0.60006559
 -0.63334149 -0.52728251 -0.2822873  -0.90415115  0.73007805  0.        ]",0.14280999198000516,0.8240557043604859,"[-1.34215566e-03  5.07524676e-04 -3.08540539e-04  1.68097289e-05
  5.08802268e-05  4.46210987e-04]",-5.177359268963876,0.005642888106238761,0.8157154453112693,-0.03466530363414545,"[-0.12236411 -0.09529979 -0.06221792 -0.0217072   0.01523514  0.06134382
  0.10474586  0.13386905  0.17745574  0.19222243  0.17166647  0.09738581
 -0.0448076  -0.21520136 -0.33018365 -0.29130238 -0.21802234 -0.19130592
 -0.11229267  0.25281928  0.83839899  1.30957281  1.2960804  -0.09056335
  0.01905271]",[-0.00037894  0.00091987 -0.00070054  0.00091919 -0.00099989 -0.00098994],"[ 0.00664097 -0.00747921 -0.00626562  0.00639153 -0.00244438  0.00109782
 -0.00304117 -0.00177218  0.00030545  0.00304049  0.00125403 -0.00174718
 -0.00125067  0.00468637  0.00128059 -0.00171065 -0.00041875 -0.00016868
  0.00132642  0.00096976]",0.08677166702130865,"[ 0.00664097 -0.00747921 -0.00626562  0.00639153 -0.00244438  0.00109782
 -0.00304117 -0.00177218  0.00030545  0.00304049  0.00125403 -0.00174718
 -0.00125067  0.00468637  0.00128059 -0.00171065 -0.00041875 -0.00016868
  0.00132642  0.00096976]"
ADI,"[-2.34307387e-02 -7.74443813e-02 -1.27403847e-01  1.42931404e-01
  2.54881707e-02  1.48478667e-02 -2.28635253e-02 -3.30314024e-02
  6.55644055e-02 -1.38497386e-01 -1.41505314e-01 -3.76535212e-02
 -5.04244860e-02 -2.05988838e-02  8.23271969e-02  9.55553931e-02
  1.46399955e-04 -2.56238413e-02  8.01758433e-02  8.64281025e-02
 -6.37881762e-02  3.94869741e-02  3.35066246e-02  2.14923698e-01
 -2.95186985e-02 -5.59923994e-02  1.05731368e-01  1.19565765e-01
  1.42710894e-01  9.83695213e-02  8.53789214e-02 -4.68719138e-03
 -5.03397114e-02  4.38159874e-01  3.69806095e-01  2.80027999e-01
 -8.20865795e-01 -5.11722250e-01  1.38297678e-03 -3.33894994e-01
  5.41284358e-01  1.28611911e+00  2.97512555e-01 -8.38183597e-01
 -1.29466704e+00 -2.52814600e-01  1.26099369e+00  6.36299333e-01
 -5.26073937e-01 -5.40636902e-01 -1.99834445e-01 -2.09051150e-01
  1.29608432e+00  0.00000000e+00]",-0.016893576323177395,0.9891245815793283,"[-7.59263818e-04  1.48019653e-03 -6.46672273e-04  4.21396342e-04
 -8.61434892e-05  2.42494027e-04]",-5.246643581794824,0.005265160856638439,0.8168057447370496,-0.03653920403820994,"[-0.12271316 -0.09438472 -0.06164458 -0.02449424  0.01896094  0.06025043
  0.10684143  0.13959461  0.16975075  0.18357108  0.16759835  0.09454287
 -0.03789185 -0.21777054 -0.33883875 -0.28851319 -0.20333107 -0.17446787
 -0.11891385  0.2584356   0.86127225  1.36974507  1.2929217  -0.10220602
  0.01180307]",[-0.00038566  0.0010795  -0.00077597  0.00117947 -0.00128016 -0.00083723],"[ 0.00892027 -0.00536041 -0.00416211  0.00267334 -0.00731933  0.00165328
 -0.00053997  0.00225204  0.0025324   0.00070134 -0.00088172 -0.00283547
 -0.00094806  0.00560051  0.00153822 -0.00150788 -0.00063559 -0.00011041
  0.00279833  0.00237696]",0.0869753915644612,"[ 0.00892027 -0.00536041 -0.00416211  0.00267334 -0.00731933  0.00165328
 -0.00053997  0.00225204  0.0025324   0.00070134 -0.00088172 -0.00283547
 -0.00094806  0.00560051  0.00153822 -0.00150788 -0.00063559 -0.00011041
  0.00279833  0.00237696]"
ADM,"[-0.14172     0.06143417 -0.15293652  0.22089771  0.10216191 -0.0278134
  0.03361095  0.00777766 -0.05324505  0.00436798  0.05110106  0.20363995
 -0.08609581 -0.19737367 -0.21854859 -0.03430176 -0.16464219  0.1327116
 -0.07830753 -0.29991201 -0.03116877  0.1090878  -0.10318423 -0.17096889
 -0.04319242  0.04934483  0.29615068  0.10169552  0.18522554  0.18835392
 -0.11445483  0.09322208  0.04538999 -1.04305009 -0.95593289 -0.05870927
  1.68180219  1.4662572  -1.50662228 -1.62436979  0.03649166  0.69454636
  0.51757745 -0.12776232 -0.25101138  0.49047602 -0.04440688 -0.16485523
 -0.4716483  -0.89200809  0.19338178  0.90095965  1.7148924   0.        ]",0.4155801217253053,0.5544548886393375,"[ 4.87732174e-04  7.56081783e-04  3.87986026e-05  4.68936730e-05
 -6.30396507e-06  5.00766880e-05]",-5.752301483322092,0.0031754641024429138,0.8142868246045589,-0.035289897673093575,"[-0.12316643 -0.09268668 -0.05975482 -0.02550781  0.02036127  0.06162949
  0.10293204  0.14447947  0.178221    0.1937609   0.16726838  0.0850754
 -0.05627677 -0.22522406 -0.34943059 -0.27318605 -0.21737309 -0.21651406
 -0.11626249  0.27067883  0.83882047  1.28766502  1.29369315 -0.09077896
  0.02421095]",[-0.00048106  0.0012347  -0.00053263  0.00055292 -0.0010236  -0.00063296],"[ 0.00410028 -0.00885614 -0.00502013  0.00936085 -0.00176869 -0.00238786
 -0.0042846   0.00049816  0.00101786  0.00134799  0.00080189  0.0005066
  0.00063197  0.00202008 -0.00075548 -0.00061111 -0.00103679  0.0012169
  0.00627573  0.00388231]",0.08716841923379813,"[ 0.00410028 -0.00885614 -0.00502013  0.00936085 -0.00176869 -0.00238786
 -0.0042846   0.00049816  0.00101786  0.00134799  0.00080189  0.0005066
  0.00063197  0.00202008 -0.00075548 -0.00061111 -0.00103679  0.0012169
  0.00627573  0.00388231]"
